Label (Grouping),Total
    Estimate,"1,090"
    Margin of Error,±422
ZCTA5 78830,
    Estimate,521
    Margin of Error,±276
ZCTA5 78832,
    Estimate,"3,199"
    Margin of Error,*****
ZCTA5 78833,
    Estimate,"1,346"
    Margin of Error,±305
ZCTA5 78834,
    Estimate,"7,316"
    Margin of Error,±596
ZCTA5 78836,
    Estimate,84
    Margin of Error,±92
ZCTA5 78837,
    Estimate,159
    Margin of Error,±122
ZCTA5 78838,
    Estimate,91
    Margin of Error,±59
ZCTA5 78839,
    Estimate,"7,796"
    Margin of Error,±340
ZCTA5 78840,
    Estimate,"46,970"
    Margin of Error,±219
ZCTA5 78841,
    Estimate,0
    Margin of Error,±14
ZCTA5 78842,
    Estimate,0
    Margin of Error,±14
ZCTA5 78843,
    Estimate,527
    Margin of Error,±115
ZCTA5 78850,
    Estimate,"1,181"
    Margin of Error,±441
ZCTA5 78851,
    Estimate,45
    Margin of Error,±43
ZCTA5 78852,
    Estimate,"56,746"
    Margin of Error,±677
ZCTA5 78860,
    Estimate,0
    Margin of Error,±14
ZCTA5 78861,
    Estimate,"13,272"
    Margin of Error,±860
ZCTA5 78870,
    Estimate,968
    Margin of Error,±402
ZCTA5 78871,
    Estimate,25
    Margin of Error,±50
ZCTA5 78872,
    Estimate,"1,014"
    Margin of Error,±312
ZCTA5 78873,
    Estimate,"1,324"
    Margin of Error,±264
ZCTA5 78877,
    Estimate,"1,023"
    Margin of Error,±677
ZCTA5 78879,
    Estimate,271
    Margin of Error,±224
ZCTA5 78880,
    Estimate,"1,159"
    Margin of Error,±200
ZCTA5 78881,
    Estimate,"1,549"
    Margin of Error,±393
ZCTA5 78883,
    Estimate,308
    Margin of Error,±166
ZCTA5 78884,
    Estimate,"1,233"
    Margin of Error,±354
ZCTA5 78885,
    Estimate,101
    Margin of Error,±75
ZCTA5 78886,
    Estimate,534
    Margin of Error,±346
ZCTA5 78931,
    Estimate,184
    Margin of Error,±141
ZCTA5 78932,
    Estimate,529
    Margin of Error,±174
ZCTA5 78933,
    Estimate,"1,357"
    Margin of Error,±452
ZCTA5 78934,
    Estimate,"6,626"
    Margin of Error,±689
ZCTA5 78935,
    Estimate,753
    Margin of Error,±246
ZCTA5 78938,
    Estimate,193
    Margin of Error,±107
ZCTA5 78940,
    Estimate,"2,164"
    Margin of Error,±353
ZCTA5 78941,
    Estimate,"3,076"
    Margin of Error,±468
ZCTA5 78942,
    Estimate,"9,627"
    Margin of Error,±658
ZCTA5 78943,
    Estimate,415
    Margin of Error,±263
ZCTA5 78944,
    Estimate,751
    Margin of Error,±210
ZCTA5 78945,
    Estimate,"10,570"
    Margin of Error,±646
ZCTA5 78946,
    Estimate,955
    Margin of Error,±353
ZCTA5 78947,
    Estimate,"4,589"
    Margin of Error,±549
ZCTA5 78948,
    Estimate,735
    Margin of Error,±349
ZCTA5 78949,
    Estimate,604
    Margin of Error,±312
ZCTA5 78950,
    Estimate,"2,166"
    Margin of Error,±557
ZCTA5 78951,
    Estimate,0
    Margin of Error,±14
ZCTA5 78953,
    Estimate,930
    Margin of Error,±313
ZCTA5 78954,
    Estimate,"1,245"
    Margin of Error,±260
ZCTA5 78956,
    Estimate,"5,436"
    Margin of Error,±590
ZCTA5 78957,
    Estimate,"9,685"
    Margin of Error,±853
ZCTA5 78959,
    Estimate,"1,584"
    Margin of Error,±313
ZCTA5 78962,
    Estimate,"4,801"
    Margin of Error,±620
ZCTA5 78963,
    Estimate,750
    Margin of Error,±278
ZCTA5 79001,
    Estimate,162
    Margin of Error,±65
ZCTA5 79002,
    Estimate,50
    Margin of Error,±33
ZCTA5 79003,
    Estimate,241
    Margin of Error,±113
ZCTA5 79005,
    Estimate,"1,671"
    Margin of Error,±137
ZCTA5 79007,
    Estimate,"13,915"
    Margin of Error,±336
ZCTA5 79008,
    Estimate,0
    Margin of Error,±14
ZCTA5 79009,
    Estimate,"1,825"
    Margin of Error,±362
ZCTA5 79010,
    Estimate,693
    Margin of Error,±405
ZCTA5 79011,
    Estimate,200
    Margin of Error,±87
ZCTA5 79012,
    Estimate,0
    Margin of Error,±14
ZCTA5 79013,
    Estimate,"3,043"
    Margin of Error,±75
ZCTA5 79014,
    Estimate,"3,285"
    Margin of Error,±130
ZCTA5 79015,
    Estimate,"22,493"
    Margin of Error,±838
ZCTA5 79016,
    Estimate,359
    Margin of Error,±171
ZCTA5 79018,
    Estimate,361
    Margin of Error,±138
ZCTA5 79019,
    Estimate,"1,914"
    Margin of Error,±122
ZCTA5 79021,
    Estimate,102
    Margin of Error,±62
ZCTA5 79022,
    Estimate,"11,076"
    Margin of Error,±328
ZCTA5 79024,
    Estimate,338
    Margin of Error,±94
ZCTA5 79025,
    Estimate,12
    Margin of Error,±18
ZCTA5 79027,
    Estimate,"4,667"
    Margin of Error,±176
ZCTA5 79029,
    Estimate,"15,875"
    Margin of Error,±486
ZCTA5 79031,
    Estimate,"1,217"
    Margin of Error,±221
ZCTA5 79032,
    Estimate,112
    Margin of Error,±80
ZCTA5 79033,
    Estimate,25
    Margin of Error,±25
ZCTA5 79034,
    Estimate,478
    Margin of Error,±84
ZCTA5 79035,
    Estimate,"5,434"
    Margin of Error,±324
ZCTA5 79036,
    Estimate,"5,035"
    Margin of Error,±435
ZCTA5 79039,
    Estimate,762
    Margin of Error,±201
ZCTA5 79040,
    Estimate,"2,232"
    Margin of Error,±334
ZCTA5 79041,
    Estimate,"2,821"
    Margin of Error,±393
ZCTA5 79042,
    Estimate,"1,203"
    Margin of Error,±217
ZCTA5 79043,
    Estimate,"1,650"
    Margin of Error,±232
ZCTA5 79044,
    Estimate,514
    Margin of Error,±135
ZCTA5 79045,
    Estimate,"18,634"
    Margin of Error,±181
ZCTA5 79046,
    Estimate,692
    Margin of Error,±170
ZCTA5 79051,
    Estimate,0
    Margin of Error,±14
ZCTA5 79052,
    Estimate,"1,334"
    Margin of Error,±296
ZCTA5 79053,
    Estimate,27
    Margin of Error,±31
ZCTA5 79054,
    Estimate,605
    Margin of Error,±152
ZCTA5 79056,
    Estimate,74
    Margin of Error,±39
ZCTA5 79057,
    Estimate,"1,316"
    Margin of Error,±267
ZCTA5 79058,
    Estimate,0
    Margin of Error,±14
ZCTA5 79059,
    Estimate,562
    Margin of Error,±74
ZCTA5 79061,
    Estimate,281
    Margin of Error,±137
ZCTA5 79062,
    Estimate,348
    Margin of Error,±198
ZCTA5 79063,
    Estimate,692
    Margin of Error,±154
ZCTA5 79064,
    Estimate,"2,442"
    Margin of Error,±321
ZCTA5 79065,
    Estimate,"19,538"
    Margin of Error,±283
ZCTA5 79066,
    Estimate,16
    Margin of Error,±20
ZCTA5 79068,
    Estimate,"3,253"
    Margin of Error,±319
ZCTA5 79070,
    Estimate,"9,812"
    Margin of Error,±100
ZCTA5 79072,
    Estimate,"25,831"
    Margin of Error,±626
ZCTA5 79073,
    Estimate,16
    Margin of Error,±24
ZCTA5 79078,
    Estimate,126
    Margin of Error,±99
ZCTA5 79079,
    Estimate,"2,509"
    Margin of Error,±217
ZCTA5 79080,
    Estimate,396
    Margin of Error,±116
ZCTA5 79081,
    Estimate,"3,276"
    Margin of Error,±294
ZCTA5 79082,
    Estimate,184
    Margin of Error,±60
ZCTA5 79083,
    Estimate,"2,118"
    Margin of Error,±354
ZCTA5 79084,
    Estimate,"1,441"
    Margin of Error,±252
ZCTA5 79085,
    Estimate,0
    Margin of Error,±14
ZCTA5 79086,
    Estimate,"3,023"
    Margin of Error,±472
ZCTA5 79087,
    Estimate,732
    Margin of Error,±236
ZCTA5 79088,
    Estimate,"5,213"
    Margin of Error,±197
ZCTA5 79091,
    Estimate,72
    Margin of Error,±102
ZCTA5 79092,
    Estimate,"1,339"
    Margin of Error,±159
ZCTA5 79093,
    Estimate,114
    Margin of Error,±84
ZCTA5 79094,
    Estimate,12
    Margin of Error,±13
ZCTA5 79095,
    Estimate,"2,710"
    Margin of Error,±213
ZCTA5 79096,
    Estimate,"1,988"
    Margin of Error,±237
ZCTA5 79097,
    Estimate,"1,072"
    Margin of Error,±227
ZCTA5 79098,
    Estimate,389
    Margin of Error,±134
ZCTA5 79101,
    Estimate,"2,335"
    Margin of Error,±654
ZCTA5 79102,
    Estimate,"9,898"
    Margin of Error,±952
ZCTA5 79103,
    Estimate,"10,758"
    Margin of Error,"±1,258"
ZCTA5 79104,
    Estimate,"6,705"
    Margin of Error,±990
ZCTA5 79106,
    Estimate,"27,668"
    Margin of Error,"±1,533"
ZCTA5 79107,
    Estimate,"39,829"
    Margin of Error,"±1,486"
ZCTA5 79108,
    Estimate,"10,549"
    Margin of Error,±883
ZCTA5 79109,
    Estimate,"43,167"
    Margin of Error,"±1,808"
ZCTA5 79110,
    Estimate,"19,235"
    Margin of Error,"±1,646"
ZCTA5 79111,
    Estimate,"2,046"
    Margin of Error,±392
ZCTA5 79118,
    Estimate,"25,963"
    Margin of Error,"±1,570"
ZCTA5 79119,
    Estimate,"20,387"
    Margin of Error,"±1,241"
ZCTA5 79121,
    Estimate,"5,388"
    Margin of Error,±603
ZCTA5 79124,
    Estimate,"10,847"
    Margin of Error,"±1,069"
ZCTA5 79201,
    Estimate,"6,817"
    Margin of Error,±59
ZCTA5 79220,
    Estimate,184
    Margin of Error,±99
ZCTA5 79223,
    Estimate,81
    Margin of Error,±90
ZCTA5 79225,
    Estimate,880
    Margin of Error,±205
ZCTA5 79226,
    Estimate,"2,677"
    Margin of Error,±139
ZCTA5 79227,
    Estimate,"1,131"
    Margin of Error,±180
ZCTA5 79229,
    Estimate,281
    Margin of Error,±93
ZCTA5 79230,
    Estimate,151
    Margin of Error,±117
ZCTA5 79231,
    Estimate,0
    Margin of Error,±14
ZCTA5 79233,
    Estimate,98
    Margin of Error,±49
ZCTA5 79234,
    Estimate,80
    Margin of Error,±42
ZCTA5 79235,
    Estimate,"3,257"
    Margin of Error,±185
ZCTA5 79236,
    Estimate,200
    Margin of Error,±73
ZCTA5 79237,
    Estimate,463
    Margin of Error,±131
ZCTA5 79239,
    Estimate,124
    Margin of Error,±65
ZCTA5 79240,
    Estimate,131
    Margin of Error,±75
ZCTA5 79241,
    Estimate,"2,025"
    Margin of Error,±212
ZCTA5 79243,
    Estimate,19
    Margin of Error,±15
ZCTA5 79244,
    Estimate,861
    Margin of Error,±148
ZCTA5 79245,
    Estimate,"2,304"
    Margin of Error,±140
ZCTA5 79247,
    Estimate,35
    Margin of Error,±26
ZCTA5 79248,
    Estimate,"1,455"
    Margin of Error,±234
ZCTA5 79250,
    Estimate,"1,188"
    Margin of Error,±221
ZCTA5 79251,
    Estimate,41
    Margin of Error,±33
ZCTA5 79252,
    Estimate,"2,768"
    Margin of Error,±205
ZCTA5 79255,
    Estimate,472
    Margin of Error,±136
ZCTA5 79256,
    Estimate,288
    Margin of Error,±99
ZCTA5 79257,
    Estimate,820
    Margin of Error,±134
ZCTA5 79258,
    Estimate,74
    Margin of Error,±81
ZCTA5 79259,
    Estimate,49
    Margin of Error,±47
ZCTA5 79261,
    Estimate,313
    Margin of Error,±96
ZCTA5 79311,
    Estimate,"3,767"
    Margin of Error,±670
ZCTA5 79312,
    Estimate,"1,235"
    Margin of Error,±403
ZCTA5 79313,
    Estimate,"1,457"
    Margin of Error,±271
ZCTA5 79314,
    Estimate,132
    Margin of Error,±87
ZCTA5 79316,
    Estimate,"10,180"
    Margin of Error,±252
ZCTA5 79322,
    Estimate,"1,802"
    Margin of Error,±234
ZCTA5 79323,
    Estimate,"7,003"
    Margin of Error,±523
ZCTA5 79324,
    Estimate,36
    Margin of Error,±54
ZCTA5 79325,
    Estimate,"2,218"
    Margin of Error,±374
ZCTA5 79326,
    Estimate,34
    Margin of Error,±49
ZCTA5 79329,
    Estimate,"3,086"
    Margin of Error,±378
ZCTA5 79330,
    Estimate,73
    Margin of Error,±58
ZCTA5 79331,
    Estimate,"11,726"
    Margin of Error,±241
ZCTA5 79336,
    Estimate,"15,785"
    Margin of Error,±344
ZCTA5 79339,
    Estimate,"6,694"
    Margin of Error,±250
ZCTA5 79342,
    Estimate,332
    Margin of Error,±150
ZCTA5 79343,
    Estimate,"1,695"
    Margin of Error,±279
ZCTA5 79344,
    Estimate,0
    Margin of Error,±14
ZCTA5 79345,
    Estimate,"1,166"
    Margin of Error,±265
ZCTA5 79346,
    Estimate,"2,062"
    Margin of Error,±302
ZCTA5 79347,
    Estimate,"6,933"
    Margin of Error,±359
ZCTA5 79350,
    Estimate,508
    Margin of Error,±254
ZCTA5 79351,
    Estimate,"1,268"
    Margin of Error,±224
ZCTA5 79353,
    Estimate,24
    Margin of Error,±22
ZCTA5 79355,
    Estimate,"1,613"
    Margin of Error,±298
ZCTA5 79356,
    Estimate,"5,602"
    Margin of Error,±270
ZCTA5 79357,
    Estimate,"1,944"
    Margin of Error,±216
ZCTA5 79358,
    Estimate,"1,365"
    Margin of Error,±235
ZCTA5 79359,
    Estimate,"3,500"
    Margin of Error,±695
ZCTA5 79360,
    Estimate,"16,584"
    Margin of Error,±700
ZCTA5 79363,
    Estimate,"5,827"
    Margin of Error,±602
ZCTA5 79364,
    Estimate,"7,638"
    Margin of Error,±507
ZCTA5 79366,
    Estimate,"1,107"
    Margin of Error,±211
ZCTA5 79367,
    Estimate,638
    Margin of Error,±166
ZCTA5 79369,
    Estimate,65
    Margin of Error,±59
ZCTA5 79370,
    Estimate,"1,236"
    Margin of Error,±142
ZCTA5 79371,
    Estimate,"1,600"
    Margin of Error,±307
ZCTA5 79372,
    Estimate,"1,400"
    Margin of Error,±228
ZCTA5 79373,
    Estimate,"2,816"
    Margin of Error,±254
ZCTA5 79376,
    Estimate,95
    Margin of Error,±129
ZCTA5 79377,
    Estimate,242
    Margin of Error,±95
ZCTA5 79378,
    Estimate,257
    Margin of Error,±117
ZCTA5 79379,
    Estimate,605
    Margin of Error,±143
ZCTA5 79380,
    Estimate,73
    Margin of Error,±50
ZCTA5 79381,
    Estimate,"1,425"
    Margin of Error,±180
ZCTA5 79382,
    Estimate,"9,355"
    Margin of Error,"±1,136"
ZCTA5 79383,
    Estimate,49
    Margin of Error,±32
ZCTA5 79401,
    Estimate,"9,045"
    Margin of Error,±995
ZCTA5 79402,
    Estimate,0
    Margin of Error,±14
ZCTA5 79403,
    Estimate,"16,001"
    Margin of Error,"±1,563"
ZCTA5 79404,
    Estimate,"9,312"
    Margin of Error,"±1,182"
ZCTA5 79406,
    Estimate,"7,341"
    Margin of Error,"±1,372"
ZCTA5 79407,
    Estimate,"21,211"
    Margin of Error,"±1,454"
ZCTA5 79410,
    Estimate,"10,570"
    Margin of Error,"±1,128"
ZCTA5 79411,
    Estimate,"6,623"
    Margin of Error,±971
ZCTA5 79412,
    Estimate,"15,719"
    Margin of Error,"±1,447"
ZCTA5 79413,
    Estimate,"23,265"
    Margin of Error,"±2,150"
ZCTA5 79414,
    Estimate,"18,081"
    Margin of Error,"±1,293"
ZCTA5 79415,
    Estimate,"17,048"
    Margin of Error,"±1,295"
ZCTA5 79416,
    Estimate,"34,864"
    Margin of Error,"±2,021"
ZCTA5 79423,
    Estimate,"41,950"
    Margin of Error,"±1,861"
ZCTA5 79424,
    Estimate,"49,721"
    Margin of Error,"±1,869"
ZCTA5 79501,
    Estimate,"2,686"
    Margin of Error,±388
ZCTA5 79502,
    Estimate,"1,208"
    Margin of Error,±111
ZCTA5 79503,
    Estimate,128
    Margin of Error,±97
ZCTA5 79504,
    Estimate,"3,147"
    Margin of Error,±458
ZCTA5 79505,
    Estimate,288
    Margin of Error,±119
ZCTA5 79506,
    Estimate,544
    Margin of Error,±114
ZCTA5 79508,
    Estimate,"1,061"
    Margin of Error,±251
ZCTA5 79510,
    Estimate,"7,673"
    Margin of Error,±477
ZCTA5 79511,
    Estimate,"1,165"
    Margin of Error,±239
ZCTA5 79512,
    Estimate,"7,758"
    Margin of Error,±407
ZCTA5 79517,
    Estimate,139
    Margin of Error,±108
ZCTA5 79518,
    Estimate,64
    Margin of Error,±26
ZCTA5 79519,
    Estimate,67
    Margin of Error,±52
ZCTA5 79520,
    Estimate,"2,393"
    Margin of Error,±361
ZCTA5 79521,
    Estimate,"3,412"
    Margin of Error,±247
ZCTA5 79525,
    Estimate,"2,481"
    Margin of Error,±446
ZCTA5 79526,
    Estimate,868
    Margin of Error,±236
ZCTA5 79527,
    Estimate,233
    Margin of Error,±87
ZCTA5 79528,
    Estimate,584
    Margin of Error,±115
ZCTA5 79529,
    Estimate,"1,164"
    Margin of Error,±186
ZCTA5 79530,
    Estimate,476
    Margin of Error,±165
ZCTA5 79532,
    Estimate,852
    Margin of Error,±332
ZCTA5 79533,
    Estimate,457
    Margin of Error,±228
ZCTA5 79534,
    Estimate,161
    Margin of Error,±73
ZCTA5 79535,
    Estimate,155
    Margin of Error,±60
ZCTA5 79536,
    Estimate,"5,703"
    Margin of Error,±703
ZCTA5 79537,
    Estimate,55
    Margin of Error,±48
ZCTA5 79538,
    Estimate,181
    Margin of Error,±77
ZCTA5 79539,
    Estimate,230
    Margin of Error,±78
ZCTA5 79540,
    Estimate,54
    Margin of Error,±30
ZCTA5 79541,
    Estimate,"1,077"
    Margin of Error,±659
ZCTA5 79543,
    Estimate,"1,295"
    Margin of Error,±180
ZCTA5 79544,
    Estimate,546
    Margin of Error,±135
ZCTA5 79545,
    Estimate,"1,855"
    Margin of Error,±189
ZCTA5 79546,
    Estimate,"1,639"
    Margin of Error,±171
ZCTA5 79547,
    Estimate,757
    Margin of Error,±157
ZCTA5 79548,
    Estimate,135
    Margin of Error,±50
ZCTA5 79549,
    Estimate,"15,814"
    Margin of Error,±275
ZCTA5 79553,
    Estimate,"3,256"
    Margin of Error,±137
ZCTA5 79556,
    Estimate,"12,687"
    Margin of Error,±217
ZCTA5 79560,
    Estimate,138
    Margin of Error,±74
ZCTA5 79561,
    Estimate,626
    Margin of Error,±176
ZCTA5 79562,
    Estimate,"4,150"
    Margin of Error,±851
ZCTA5 79563,
    Estimate,"1,149"
    Margin of Error,±305
ZCTA5 79565,
    Estimate,349
    Margin of Error,±154
ZCTA5 79566,
    Estimate,188
    Margin of Error,±109
ZCTA5 79567,
    Estimate,"3,112"
    Margin of Error,±267
ZCTA5 79601,
    Estimate,"27,033"
    Margin of Error,"±1,476"
ZCTA5 79602,
    Estimate,"26,933"
    Margin of Error,"±1,915"
ZCTA5 79603,
    Estimate,"23,956"
    Margin of Error,"±1,671"
ZCTA5 79605,
    Estimate,"28,611"
    Margin of Error,"±1,696"
ZCTA5 79606,
    Estimate,"26,810"
    Margin of Error,"±1,517"
ZCTA5 79607,
    Estimate,"3,888"
    Margin of Error,±599
ZCTA5 79699,
    Estimate,121
    Margin of Error,±121
ZCTA5 79701,
    Estimate,"30,348"
    Margin of Error,"±2,025"
ZCTA5 79703,
    Estimate,"22,257"
    Margin of Error,"±2,543"
ZCTA5 79705,
    Estimate,"40,134"
    Margin of Error,"±2,382"
ZCTA5 79706,
    Estimate,"31,088"
    Margin of Error,"±1,981"
ZCTA5 79707,
    Estimate,"36,167"
    Margin of Error,"±2,074"
ZCTA5 79713,
    Estimate,853
    Margin of Error,±242
ZCTA5 79714,
    Estimate,"18,184"
    Margin of Error,*****
ZCTA5 79718,
    Estimate,659
    Margin of Error,±254
ZCTA5 79719,
    Estimate,321
    Margin of Error,±128
ZCTA5 79720,
    Estimate,"32,431"
    Margin of Error,±461
ZCTA5 79721,
    Estimate,603
    Margin of Error,±247
ZCTA5 79730,
    Estimate,180
    Margin of Error,±125
ZCTA5 79731,
    Estimate,"4,473"
    Margin of Error,±150
ZCTA5 79733,
    Estimate,401
    Margin of Error,±214
ZCTA5 79734,
    Estimate,"1,918"
    Margin of Error,±74
ZCTA5 79735,
    Estimate,"13,267"
    Margin of Error,±421
ZCTA5 79738,
    Estimate,213
    Margin of Error,±82
ZCTA5 79739,
    Estimate,"1,052"
    Margin of Error,±169
ZCTA5 79741,
    Estimate,295
    Margin of Error,±155
ZCTA5 79742,
    Estimate,584
    Margin of Error,±192
ZCTA5 79743,
    Estimate,253
    Margin of Error,±141
ZCTA5 79744,
    Estimate,"1,531"
    Margin of Error,±476
ZCTA5 79745,
    Estimate,"6,559"
    Margin of Error,±260
ZCTA5 79748,
    Estimate,310
    Margin of Error,±200
ZCTA5 79749,
    Estimate,553
    Margin of Error,±200
ZCTA5 79752,
    Estimate,"2,014"
    Margin of Error,±185
ZCTA5 79754,
    Estimate,83
    Margin of Error,±76
ZCTA5 79755,
    Estimate,69
    Margin of Error,±64
ZCTA5 79756,
    Estimate,"9,477"
    Margin of Error,±246
ZCTA5 79758,
    Estimate,"2,286"
    Margin of Error,±699
ZCTA5 79759,
    Estimate,0
    Margin of Error,±14
ZCTA5 79761,
    Estimate,"31,566"
    Margin of Error,"±1,765"
ZCTA5 79762,
    Estimate,"40,728"
    Margin of Error,"±2,108"
ZCTA5 79763,
    Estimate,"35,900"
    Margin of Error,"±1,974"
ZCTA5 79764,
    Estimate,"25,871"
    Margin of Error,"±1,875"
ZCTA5 79765,
    Estimate,"20,155"
    Margin of Error,"±2,040"
ZCTA5 79766,
    Estimate,"10,755"
    Margin of Error,"±1,716"
ZCTA5 79769,
    Estimate,0
    Margin of Error,±14
ZCTA5 79770,
    Estimate,0
    Margin of Error,±14
ZCTA5 79772,
    Estimate,"13,843"
    Margin of Error,±268
ZCTA5 79776,
    Estimate,0
    Margin of Error,±14
ZCTA5 79777,
    Estimate,152
    Margin of Error,±87
ZCTA5 79778,
    Estimate,"1,223"
    Margin of Error,±184
ZCTA5 79780,
    Estimate,11
    Margin of Error,±20
ZCTA5 79781,
    Estimate,89
    Margin of Error,±71
ZCTA5 79782,
    Estimate,"4,782"
    Margin of Error,±813
ZCTA5 79783,
    Estimate,228
    Margin of Error,±109
ZCTA5 79785,
    Estimate,87
    Margin of Error,±89
ZCTA5 79788,
    Estimate,825
    Margin of Error,±279
ZCTA5 79789,
    Estimate,"1,070"
    Margin of Error,±260
ZCTA5 79821,
    Estimate,"6,645"
    Margin of Error,±233
ZCTA5 79830,
    Estimate,"7,948"
    Margin of Error,±407
ZCTA5 79832,
    Estimate,0
    Margin of Error,±14
ZCTA5 79834,
    Estimate,236
    Margin of Error,±101
ZCTA5 79835,
    Estimate,"12,231"
    Margin of Error,"±1,677"
ZCTA5 79836,
    Estimate,"8,042"
    Margin of Error,±995
ZCTA5 79837,
    Estimate,175
    Margin of Error,±111
ZCTA5 79838,
    Estimate,"5,687"
    Margin of Error,±731
ZCTA5 79839,
    Estimate,"1,174"
    Margin of Error,±302
ZCTA5 79842,
    Estimate,453
    Margin of Error,±179
ZCTA5 79843,
    Estimate,"2,461"
    Margin of Error,±252
ZCTA5 79845,
    Estimate,"3,824"
    Margin of Error,±257
ZCTA5 79846,
    Estimate,43
    Margin of Error,±69
ZCTA5 79847,
    Estimate,95
    Margin of Error,±84
ZCTA5 79848,
    Estimate,934
    Margin of Error,±306
ZCTA5 79849,
    Estimate,"13,183"
    Margin of Error,±778
ZCTA5 79851,
    Estimate,"1,573"
    Margin of Error,±311
ZCTA5 79852,
    Estimate,628
    Margin of Error,±225
ZCTA5 79853,
    Estimate,"2,858"
    Margin of Error,±504
ZCTA5 79854,
    Estimate,103
    Margin of Error,±74
ZCTA5 79855,
    Estimate,"2,134"
    Margin of Error,±84
ZCTA5 79901,
    Estimate,"8,518"
    Margin of Error,±744
ZCTA5 79902,
    Estimate,"19,984"
    Margin of Error,"±1,375"
ZCTA5 79903,
    Estimate,"15,849"
    Margin of Error,"±1,547"
ZCTA5 79904,
    Estimate,"32,148"
    Margin of Error,"±2,003"
ZCTA5 79905,
    Estimate,"21,953"
    Margin of Error,"±2,109"
ZCTA5 79906,
    Estimate,"5,839"
    Margin of Error,±743
ZCTA5 79907,
    Estimate,"50,696"
    Margin of Error,"±2,586"
ZCTA5 79908,
    Estimate,"4,753"
    Margin of Error,±765
ZCTA5 79911,
    Estimate,"7,668"
    Margin of Error,"±1,610"
ZCTA5 79912,
    Estimate,"78,470"
    Margin of Error,"±3,374"
ZCTA5 79915,
    Estimate,"36,505"
    Margin of Error,"±1,836"
ZCTA5 79916,
    Estimate,"4,526"
    Margin of Error,"±1,016"
ZCTA5 79918,
    Estimate,656
    Margin of Error,±343
ZCTA5 79920,
    Estimate,7
    Margin of Error,±5
ZCTA5 79922,
    Estimate,"7,210"
    Margin of Error,±818
ZCTA5 79924,
    Estimate,"59,420"
    Margin of Error,"±2,510"
ZCTA5 79925,
    Estimate,"38,947"
    Margin of Error,"±2,823"
ZCTA5 79927,
    Estimate,"42,140"
    Margin of Error,"±1,785"
ZCTA5 79928,
    Estimate,"76,392"
    Margin of Error,"±2,837"
ZCTA5 79930,
    Estimate,"26,787"
    Margin of Error,"±2,400"
ZCTA5 79932,
    Estimate,"28,594"
    Margin of Error,"±1,928"
ZCTA5 79934,
    Estimate,"26,916"
    Margin of Error,"±1,522"
ZCTA5 79935,
    Estimate,"19,073"
    Margin of Error,"±2,255"
ZCTA5 79936,
    Estimate,"107,579"
    Margin of Error,"±3,945"
ZCTA5 79938,
    Estimate,"91,575"
    Margin of Error,"±3,794"
ZCTA5 88430,
    Estimate,162
    Margin of Error,±77
