Label (Grouping),Total
ZCTA5 78951,
    Estimate,0
    Margin of Error,±14
ZCTA5 78953,
    Estimate,775
    Margin of Error,±348
ZCTA5 78954,
    Estimate,"1,207"
    Margin of Error,±268
ZCTA5 78956,
    Estimate,"5,977"
    Margin of Error,±634
ZCTA5 78957,
    Estimate,"9,218"
    Margin of Error,±789
ZCTA5 78959,
    Estimate,"1,742"
    Margin of Error,±345
ZCTA5 78962,
    Estimate,"5,290"
    Margin of Error,±754
ZCTA5 78963,
    Estimate,868
    Margin of Error,±259
ZCTA5 79001,
    Estimate,174
    Margin of Error,±52
ZCTA5 79003,
    Estimate,202
    Margin of Error,±79
ZCTA5 79005,
    Estimate,"1,610"
    Margin of Error,±154
ZCTA5 79007,
    Estimate,"13,936"
    Margin of Error,±306
ZCTA5 79009,
    Estimate,"1,734"
    Margin of Error,±393
ZCTA5 79010,
    Estimate,833
    Margin of Error,±363
ZCTA5 79011,
    Estimate,202
    Margin of Error,±72
ZCTA5 79012,
    Estimate,"2,156"
    Margin of Error,±583
ZCTA5 79013,
    Estimate,"3,447"
    Margin of Error,±192
ZCTA5 79014,
    Estimate,"3,844"
    Margin of Error,±55
ZCTA5 79015,
    Estimate,"22,914"
    Margin of Error,±780
ZCTA5 79016,
    Estimate,152
    Margin of Error,±116
ZCTA5 79018,
    Estimate,330
    Margin of Error,±103
ZCTA5 79019,
    Estimate,"1,890"
    Margin of Error,±147
ZCTA5 79021,
    Estimate,147
    Margin of Error,±64
ZCTA5 79022,
    Estimate,"11,210"
    Margin of Error,±263
ZCTA5 79024,
    Estimate,393
    Margin of Error,±110
ZCTA5 79025,
    Estimate,26
    Margin of Error,±27
ZCTA5 79027,
    Estimate,"4,873"
    Margin of Error,±280
ZCTA5 79029,
    Estimate,"15,349"
    Margin of Error,±357
ZCTA5 79031,
    Estimate,"1,360"
    Margin of Error,±222
ZCTA5 79032,
    Estimate,85
    Margin of Error,±54
ZCTA5 79033,
    Estimate,49
    Margin of Error,±41
ZCTA5 79034,
    Estimate,501
    Margin of Error,±94
ZCTA5 79035,
    Estimate,"5,166"
    Margin of Error,±285
ZCTA5 79036,
    Estimate,"5,245"
    Margin of Error,±473
ZCTA5 79039,
    Estimate,844
    Margin of Error,±165
ZCTA5 79040,
    Estimate,"2,085"
    Margin of Error,±325
ZCTA5 79041,
    Estimate,"2,711"
    Margin of Error,±373
ZCTA5 79042,
    Estimate,"1,051"
    Margin of Error,±201
ZCTA5 79043,
    Estimate,"1,480"
    Margin of Error,±238
ZCTA5 79044,
    Estimate,694
    Margin of Error,±183
ZCTA5 79045,
    Estimate,"18,706"
    Margin of Error,±218
ZCTA5 79046,
    Estimate,757
    Margin of Error,±136
ZCTA5 79051,
    Estimate,0
    Margin of Error,±14
ZCTA5 79052,
    Estimate,"1,322"
    Margin of Error,±203
ZCTA5 79053,
    Estimate,73
    Margin of Error,±46
ZCTA5 79054,
    Estimate,584
    Margin of Error,±141
ZCTA5 79056,
    Estimate,60
    Margin of Error,±28
ZCTA5 79057,
    Estimate,"1,320"
    Margin of Error,±258
ZCTA5 79058,
    Estimate,0
    Margin of Error,±14
ZCTA5 79059,
    Estimate,652
    Margin of Error,±106
ZCTA5 79061,
    Estimate,182
    Margin of Error,±61
ZCTA5 79062,
    Estimate,267
    Margin of Error,±193
ZCTA5 79063,
    Estimate,754
    Margin of Error,±154
ZCTA5 79064,
    Estimate,"2,436"
    Margin of Error,±271
ZCTA5 79065,
    Estimate,"20,148"
    Margin of Error,±240
ZCTA5 79068,
    Estimate,"3,506"
    Margin of Error,±352
ZCTA5 79070,
    Estimate,"9,652"
    Margin of Error,±99
ZCTA5 79072,
    Estimate,"26,404"
    Margin of Error,±633
ZCTA5 79078,
    Estimate,175
    Margin of Error,±89
ZCTA5 79079,
    Estimate,"2,570"
    Margin of Error,±223
ZCTA5 79080,
    Estimate,453
    Margin of Error,±111
ZCTA5 79081,
    Estimate,"3,546"
    Margin of Error,±361
ZCTA5 79082,
    Estimate,165
    Margin of Error,±83
ZCTA5 79083,
    Estimate,"2,108"
    Margin of Error,±313
ZCTA5 79084,
    Estimate,"2,021"
    Margin of Error,±212
ZCTA5 79085,
    Estimate,26
    Margin of Error,±40
ZCTA5 79086,
    Estimate,"2,476"
    Margin of Error,±338
ZCTA5 79087,
    Estimate,637
    Margin of Error,±188
ZCTA5 79088,
    Estimate,"5,401"
    Margin of Error,±188
ZCTA5 79091,
    Estimate,69
    Margin of Error,±92
ZCTA5 79092,
    Estimate,"1,124"
    Margin of Error,±226
ZCTA5 79093,
    Estimate,101
    Margin of Error,±70
ZCTA5 79094,
    Estimate,12
    Margin of Error,±12
ZCTA5 79095,
    Estimate,"2,677"
    Margin of Error,±127
ZCTA5 79096,
    Estimate,"2,175"
    Margin of Error,±210
ZCTA5 79097,
    Estimate,"1,001"
    Margin of Error,±235
ZCTA5 79098,
    Estimate,365
    Margin of Error,±151
ZCTA5 79101,
    Estimate,"2,271"
    Margin of Error,±637
ZCTA5 79102,
    Estimate,"10,245"
    Margin of Error,±906
ZCTA5 79103,
    Estimate,"10,529"
    Margin of Error,"±1,158"
ZCTA5 79104,
    Estimate,"6,861"
    Margin of Error,±865
ZCTA5 79105,
    Estimate,0
    Margin of Error,±14
ZCTA5 79106,
    Estimate,"28,289"
    Margin of Error,"±1,774"
ZCTA5 79107,
    Estimate,"34,204"
    Margin of Error,"±1,489"
ZCTA5 79108,
    Estimate,"14,580"
    Margin of Error,±915
ZCTA5 79109,
    Estimate,"43,652"
    Margin of Error,"±1,611"
ZCTA5 79110,
    Estimate,"19,729"
    Margin of Error,"±1,415"
ZCTA5 79111,
    Estimate,"2,140"
    Margin of Error,±434
ZCTA5 79118,
    Estimate,"23,668"
    Margin of Error,"±1,364"
ZCTA5 79119,
    Estimate,"18,510"
    Margin of Error,"±1,170"
ZCTA5 79121,
    Estimate,"5,684"
    Margin of Error,±672
ZCTA5 79124,
    Estimate,"8,159"
    Margin of Error,±876
ZCTA5 79201,
    Estimate,"7,227"
    Margin of Error,±51
ZCTA5 79220,
    Estimate,271
    Margin of Error,±104
ZCTA5 79225,
    Estimate,"1,002"
    Margin of Error,±228
ZCTA5 79226,
    Estimate,"2,767"
    Margin of Error,±136
ZCTA5 79227,
    Estimate,"1,260"
    Margin of Error,±174
ZCTA5 79229,
    Estimate,451
    Margin of Error,±121
ZCTA5 79230,
    Estimate,156
    Margin of Error,±108
ZCTA5 79231,
    Estimate,112
    Margin of Error,±132
ZCTA5 79233,
    Estimate,130
    Margin of Error,±56
ZCTA5 79234,
    Estimate,42
    Margin of Error,±32
ZCTA5 79235,
    Estimate,"3,335"
    Margin of Error,±232
ZCTA5 79236,
    Estimate,265
    Margin of Error,±85
ZCTA5 79237,
    Estimate,454
    Margin of Error,±117
ZCTA5 79239,
    Estimate,161
    Margin of Error,±68
ZCTA5 79240,
    Estimate,97
    Margin of Error,±57
ZCTA5 79241,
    Estimate,"2,166"
    Margin of Error,±295
ZCTA5 79243,
    Estimate,58
    Margin of Error,±47
ZCTA5 79244,
    Estimate,894
    Margin of Error,±147
ZCTA5 79245,
    Estimate,"2,339"
    Margin of Error,±125
ZCTA5 79247,
    Estimate,35
    Margin of Error,±24
ZCTA5 79248,
    Estimate,"1,595"
    Margin of Error,±194
ZCTA5 79250,
    Estimate,"1,438"
    Margin of Error,±235
ZCTA5 79251,
    Estimate,29
    Margin of Error,±22
ZCTA5 79252,
    Estimate,"3,017"
    Margin of Error,±242
ZCTA5 79255,
    Estimate,480
    Margin of Error,±132
ZCTA5 79256,
    Estimate,359
    Margin of Error,±94
ZCTA5 79257,
    Estimate,903
    Margin of Error,±151
ZCTA5 79258,
    Estimate,60
    Margin of Error,±66
ZCTA5 79259,
    Estimate,46
    Margin of Error,±41
ZCTA5 79261,
    Estimate,370
    Margin of Error,±87
ZCTA5 79311,
    Estimate,"3,777"
    Margin of Error,±699
ZCTA5 79312,
    Estimate,"1,127"
    Margin of Error,±382
ZCTA5 79313,
    Estimate,"1,505"
    Margin of Error,±238
ZCTA5 79314,
    Estimate,109
    Margin of Error,±81
ZCTA5 79316,
    Estimate,"10,772"
    Margin of Error,±226
ZCTA5 79322,
    Estimate,"2,032"
    Margin of Error,±183
ZCTA5 79323,
    Estimate,"7,347"
    Margin of Error,±588
ZCTA5 79324,
    Estimate,58
    Margin of Error,±95
ZCTA5 79325,
    Estimate,"2,327"
    Margin of Error,±359
ZCTA5 79326,
    Estimate,63
    Margin of Error,±60
ZCTA5 79329,
    Estimate,"2,891"
    Margin of Error,±343
ZCTA5 79330,
    Estimate,70
    Margin of Error,±57
ZCTA5 79331,
    Estimate,"12,309"
    Margin of Error,±208
ZCTA5 79336,
    Estimate,"16,827"
    Margin of Error,±344
ZCTA5 79339,
    Estimate,"6,591"
    Margin of Error,±213
ZCTA5 79342,
    Estimate,479
    Margin of Error,±228
ZCTA5 79343,
    Estimate,"1,695"
    Margin of Error,±233
ZCTA5 79344,
    Estimate,238
    Margin of Error,±349
ZCTA5 79345,
    Estimate,"1,248"
    Margin of Error,±276
ZCTA5 79346,
    Estimate,"2,198"
    Margin of Error,±145
ZCTA5 79347,
    Estimate,"6,954"
    Margin of Error,"±1,355"
ZCTA5 79350,
    Estimate,428
    Margin of Error,±194
ZCTA5 79351,
    Estimate,"1,478"
    Margin of Error,±201
ZCTA5 79353,
    Estimate,11
    Margin of Error,±8
ZCTA5 79355,
    Estimate,"1,926"
    Margin of Error,±420
ZCTA5 79356,
    Estimate,"5,931"
    Margin of Error,±238
ZCTA5 79357,
    Estimate,"2,071"
    Margin of Error,±187
ZCTA5 79358,
    Estimate,"1,306"
    Margin of Error,±235
ZCTA5 79359,
    Estimate,"3,129"
    Margin of Error,±142
ZCTA5 79360,
    Estimate,"16,760"
    Margin of Error,±497
ZCTA5 79363,
    Estimate,"5,374"
    Margin of Error,±514
ZCTA5 79364,
    Estimate,"7,161"
    Margin of Error,±274
ZCTA5 79366,
    Estimate,903
    Margin of Error,±163
ZCTA5 79367,
    Estimate,667
    Margin of Error,±193
ZCTA5 79369,
    Estimate,69
    Margin of Error,±59
ZCTA5 79370,
    Estimate,"1,483"
    Margin of Error,±144
ZCTA5 79371,
    Estimate,"1,415"
    Margin of Error,±268
ZCTA5 79372,
    Estimate,"1,488"
    Margin of Error,±232
ZCTA5 79373,
    Estimate,"2,985"
    Margin of Error,±98
ZCTA5 79376,
    Estimate,15
    Margin of Error,±16
ZCTA5 79377,
    Estimate,246
    Margin of Error,±88
ZCTA5 79378,
    Estimate,312
    Margin of Error,±108
ZCTA5 79379,
    Estimate,551
    Margin of Error,±137
ZCTA5 79380,
    Estimate,94
    Margin of Error,±54
ZCTA5 79381,
    Estimate,"1,590"
    Margin of Error,±157
ZCTA5 79382,
    Estimate,"8,515"
    Margin of Error,±817
ZCTA5 79401,
    Estimate,"9,084"
    Margin of Error,"±1,166"
ZCTA5 79403,
    Estimate,"16,348"
    Margin of Error,"±1,475"
ZCTA5 79404,
    Estimate,"9,630"
    Margin of Error,"±1,165"
ZCTA5 79406,
    Estimate,"7,288"
    Margin of Error,±986
ZCTA5 79407,
    Estimate,"22,157"
    Margin of Error,"±1,501"
ZCTA5 79410,
    Estimate,"10,588"
    Margin of Error,"±1,280"
ZCTA5 79411,
    Estimate,"6,661"
    Margin of Error,"±1,102"
ZCTA5 79412,
    Estimate,"15,597"
    Margin of Error,"±1,449"
ZCTA5 79413,
    Estimate,"23,820"
    Margin of Error,"±2,278"
ZCTA5 79414,
    Estimate,"17,806"
    Margin of Error,"±1,433"
ZCTA5 79415,
    Estimate,"17,894"
    Margin of Error,"±1,242"
ZCTA5 79416,
    Estimate,"34,628"
    Margin of Error,"±2,270"
ZCTA5 79423,
    Estimate,"42,354"
    Margin of Error,"±1,844"
ZCTA5 79424,
    Estimate,"49,191"
    Margin of Error,"±2,460"
ZCTA5 79501,
    Estimate,"2,535"
    Margin of Error,±315
ZCTA5 79502,
    Estimate,"1,297"
    Margin of Error,±152
ZCTA5 79503,
    Estimate,137
    Margin of Error,±80
ZCTA5 79504,
    Estimate,"3,375"
    Margin of Error,±427
ZCTA5 79505,
    Estimate,307
    Margin of Error,±111
ZCTA5 79506,
    Estimate,555
    Margin of Error,±100
ZCTA5 79508,
    Estimate,"1,060"
    Margin of Error,±313
ZCTA5 79510,
    Estimate,"7,801"
    Margin of Error,±374
ZCTA5 79511,
    Estimate,"1,417"
    Margin of Error,±285
ZCTA5 79512,
    Estimate,"7,451"
    Margin of Error,±357
ZCTA5 79517,
    Estimate,226
    Margin of Error,±133
ZCTA5 79518,
    Estimate,67
    Margin of Error,±30
ZCTA5 79519,
    Estimate,61
    Margin of Error,±46
ZCTA5 79520,
    Estimate,"2,286"
    Margin of Error,±389
ZCTA5 79521,
    Estimate,"3,563"
    Margin of Error,±86
ZCTA5 79525,
    Estimate,"2,561"
    Margin of Error,±401
ZCTA5 79526,
    Estimate,873
    Margin of Error,±242
ZCTA5 79527,
    Estimate,225
    Margin of Error,±114
ZCTA5 79528,
    Estimate,625
    Margin of Error,±154
ZCTA5 79529,
    Estimate,"1,339"
    Margin of Error,±164
ZCTA5 79530,
    Estimate,450
    Margin of Error,±182
ZCTA5 79532,
    Estimate,671
    Margin of Error,±288
ZCTA5 79533,
    Estimate,392
    Margin of Error,±135
ZCTA5 79534,
    Estimate,165
    Margin of Error,±84
ZCTA5 79535,
    Estimate,188
    Margin of Error,±58
ZCTA5 79536,
    Estimate,"5,230"
    Margin of Error,±639
ZCTA5 79537,
    Estimate,24
    Margin of Error,±26
ZCTA5 79538,
    Estimate,264
    Margin of Error,±92
ZCTA5 79539,
    Estimate,221
    Margin of Error,±63
ZCTA5 79540,
    Estimate,51
    Margin of Error,±42
ZCTA5 79541,
    Estimate,"1,172"
    Margin of Error,±590
ZCTA5 79543,
    Estimate,"1,319"
    Margin of Error,±212
ZCTA5 79544,
    Estimate,475
    Margin of Error,±122
ZCTA5 79545,
    Estimate,"1,950"
    Margin of Error,±210
ZCTA5 79546,
    Estimate,"1,734"
    Margin of Error,±196
ZCTA5 79547,
    Estimate,932
    Margin of Error,±132
ZCTA5 79548,
    Estimate,197
    Margin of Error,±55
ZCTA5 79549,
    Estimate,"15,708"
    Margin of Error,±303
ZCTA5 79553,
    Estimate,"3,127"
    Margin of Error,±93
ZCTA5 79556,
    Estimate,"12,683"
    Margin of Error,±206
ZCTA5 79560,
    Estimate,160
    Margin of Error,±79
ZCTA5 79561,
    Estimate,440
    Margin of Error,±133
ZCTA5 79562,
    Estimate,"3,795"
    Margin of Error,±645
ZCTA5 79563,
    Estimate,"1,013"
    Margin of Error,±222
ZCTA5 79565,
    Estimate,195
    Margin of Error,±112
ZCTA5 79566,
    Estimate,218
    Margin of Error,±97
ZCTA5 79567,
    Estimate,"3,149"
    Margin of Error,±243
ZCTA5 79601,
    Estimate,"27,385"
    Margin of Error,"±1,309"
ZCTA5 79602,
    Estimate,"26,033"
    Margin of Error,"±1,637"
ZCTA5 79603,
    Estimate,"23,602"
    Margin of Error,"±1,593"
ZCTA5 79605,
    Estimate,"28,259"
    Margin of Error,"±1,461"
ZCTA5 79606,
    Estimate,"25,568"
    Margin of Error,"±1,707"
ZCTA5 79607,
    Estimate,"3,714"
    Margin of Error,±544
ZCTA5 79699,
    Estimate,118
    Margin of Error,±93
ZCTA5 79701,
    Estimate,"32,692"
    Margin of Error,"±2,273"
ZCTA5 79703,
    Estimate,"24,683"
    Margin of Error,"±2,767"
ZCTA5 79705,
    Estimate,"43,119"
    Margin of Error,"±2,391"
ZCTA5 79706,
    Estimate,"27,354"
    Margin of Error,"±2,046"
ZCTA5 79707,
    Estimate,"38,644"
    Margin of Error,"±2,279"
ZCTA5 79713,
    Estimate,725
    Margin of Error,±205
ZCTA5 79714,
    Estimate,"18,227"
    Margin of Error,*****
ZCTA5 79718,
    Estimate,"1,029"
    Margin of Error,±380
ZCTA5 79719,
    Estimate,465
    Margin of Error,±164
ZCTA5 79720,
    Estimate,"34,454"
    Margin of Error,±386
ZCTA5 79730,
    Estimate,229
    Margin of Error,±132
ZCTA5 79731,
    Estimate,"4,619"
    Margin of Error,±143
ZCTA5 79733,
    Estimate,449
    Margin of Error,±246
ZCTA5 79734,
    Estimate,"2,044"
    Margin of Error,"±1,464"
ZCTA5 79735,
    Estimate,"13,636"
    Margin of Error,±375
ZCTA5 79738,
    Estimate,187
    Margin of Error,±71
ZCTA5 79739,
    Estimate,"1,278"
    Margin of Error,±176
ZCTA5 79741,
    Estimate,197
    Margin of Error,±101
ZCTA5 79742,
    Estimate,617
    Margin of Error,±210
ZCTA5 79743,
    Estimate,339
    Margin of Error,±129
ZCTA5 79744,
    Estimate,"1,362"
    Margin of Error,±367
ZCTA5 79745,
    Estimate,"6,783"
    Margin of Error,±253
ZCTA5 79748,
    Estimate,277
    Margin of Error,±197
ZCTA5 79749,
    Estimate,492
    Margin of Error,±183
ZCTA5 79752,
    Estimate,"2,415"
    Margin of Error,±207
ZCTA5 79754,
    Estimate,117
    Margin of Error,±62
ZCTA5 79755,
    Estimate,103
    Margin of Error,±62
ZCTA5 79756,
    Estimate,"9,576"
    Margin of Error,±265
ZCTA5 79758,
    Estimate,"3,425"
    Margin of Error,±787
ZCTA5 79759,
    Estimate,0
    Margin of Error,±14
ZCTA5 79761,
    Estimate,"33,955"
    Margin of Error,"±2,402"
ZCTA5 79762,
    Estimate,"45,474"
    Margin of Error,"±2,403"
ZCTA5 79763,
    Estimate,"36,688"
    Margin of Error,"±2,313"
ZCTA5 79764,
    Estimate,"22,519"
    Margin of Error,"±1,663"
ZCTA5 79765,
    Estimate,"17,017"
    Margin of Error,"±1,610"
ZCTA5 79766,
    Estimate,"7,676"
    Margin of Error,"±1,349"
ZCTA5 79770,
    Estimate,0
    Margin of Error,±14
ZCTA5 79772,
    Estimate,"14,265"
    Margin of Error,±404
ZCTA5 79777,
    Estimate,174
    Margin of Error,±90
ZCTA5 79778,
    Estimate,"1,115"
    Margin of Error,±204
ZCTA5 79780,
    Estimate,127
    Margin of Error,±69
ZCTA5 79781,
    Estimate,267
    Margin of Error,±160
ZCTA5 79782,
    Estimate,"4,304"
    Margin of Error,±267
ZCTA5 79783,
    Estimate,279
    Margin of Error,±110
ZCTA5 79785,
    Estimate,125
    Margin of Error,±120
ZCTA5 79788,
    Estimate,913
    Margin of Error,±299
ZCTA5 79789,
    Estimate,"1,023"
    Margin of Error,±247
ZCTA5 79821,
    Estimate,"7,044"
    Margin of Error,±455
ZCTA5 79830,
    Estimate,"7,956"
    Margin of Error,±301
ZCTA5 79831,
    Estimate,0
    Margin of Error,±14
ZCTA5 79834,
    Estimate,202
    Margin of Error,±101
ZCTA5 79835,
    Estimate,"11,171"
    Margin of Error,"±1,302"
ZCTA5 79836,
    Estimate,"5,804"
    Margin of Error,±749
ZCTA5 79837,
    Estimate,249
    Margin of Error,±144
ZCTA5 79838,
    Estimate,"4,872"
    Margin of Error,±657
ZCTA5 79839,
    Estimate,"2,182"
    Margin of Error,±351
ZCTA5 79842,
    Estimate,397
    Margin of Error,±166
ZCTA5 79843,
    Estimate,"2,457"
    Margin of Error,±186
ZCTA5 79845,
    Estimate,"4,317"
    Margin of Error,±182
ZCTA5 79846,
    Estimate,23
    Margin of Error,±41
ZCTA5 79847,
    Estimate,90
    Margin of Error,±106
ZCTA5 79848,
    Estimate,835
    Margin of Error,±290
ZCTA5 79849,
    Estimate,"11,605"
    Margin of Error,±684
ZCTA5 79851,
    Estimate,"1,689"
    Margin of Error,±316
ZCTA5 79852,
    Estimate,676
    Margin of Error,±203
ZCTA5 79853,
    Estimate,"2,282"
    Margin of Error,±383
ZCTA5 79854,
    Estimate,175
    Margin of Error,±258
ZCTA5 79855,
    Estimate,"2,108"
    Margin of Error,±107
ZCTA5 79901,
    Estimate,"8,821"
    Margin of Error,±917
ZCTA5 79902,
    Estimate,"20,752"
    Margin of Error,"±1,638"
ZCTA5 79903,
    Estimate,"15,422"
    Margin of Error,"±1,384"
ZCTA5 79904,
    Estimate,"33,084"
    Margin of Error,"±2,411"
ZCTA5 79905,
    Estimate,"22,767"
    Margin of Error,"±1,882"
ZCTA5 79906,
    Estimate,"3,452"
    Margin of Error,±492
ZCTA5 79907,
    Estimate,"51,208"
    Margin of Error,"±3,308"
ZCTA5 79908,
    Estimate,"6,351"
    Margin of Error,±780
ZCTA5 79911,
    Estimate,"5,905"
    Margin of Error,"±1,435"
ZCTA5 79912,
    Estimate,"79,861"
    Margin of Error,"±3,516"
ZCTA5 79915,
    Estimate,"36,797"
    Margin of Error,"±2,180"
ZCTA5 79916,
    Estimate,"4,238"
    Margin of Error,±531
ZCTA5 79920,
    Estimate,9
    Margin of Error,±5
ZCTA5 79922,
    Estimate,"7,890"
    Margin of Error,±827
ZCTA5 79924,
    Estimate,"59,816"
    Margin of Error,"±2,731"
ZCTA5 79925,
    Estimate,"39,868"
    Margin of Error,"±2,700"
ZCTA5 79927,
    Estimate,"42,221"
    Margin of Error,"±1,896"
ZCTA5 79928,
    Estimate,"62,344"
    Margin of Error,"±3,207"
ZCTA5 79930,
    Estimate,"28,091"
    Margin of Error,"±2,713"
ZCTA5 79932,
    Estimate,"28,893"
    Margin of Error,"±1,873"
ZCTA5 79934,
    Estimate,"26,360"
    Margin of Error,"±1,761"
ZCTA5 79935,
    Estimate,"18,546"
    Margin of Error,"±2,386"
ZCTA5 79936,
    Estimate,"108,668"
    Margin of Error,"±4,512"
ZCTA5 79938,
    Estimate,"83,326"
    Margin of Error,"±4,259"
ZCTA5 79942,
    Estimate,0
    Margin of Error,±14
ZCTA5 88063,
    Estimate,"13,400"
    Margin of Error,"±1,162"
ZCTA5 88220,
    Estimate,"37,269"
    Margin of Error,±899
ZCTA5 88430,
    Estimate,86
    Margin of Error,±64
