Label (Grouping),Total
ZCTA5 79022,
    Estimate,"11,346"
    Margin of Error,±242
ZCTA5 79024,
    Estimate,475
    Margin of Error,±109
ZCTA5 79025,
    Estimate,49
    Margin of Error,±49
ZCTA5 79027,
    Estimate,"5,013"
    Margin of Error,±202
ZCTA5 79029,
    Estimate,"15,984"
    Margin of Error,±400
ZCTA5 79031,
    Estimate,"1,469"
    Margin of Error,±223
ZCTA5 79032,
    Estimate,76
    Margin of Error,±51
ZCTA5 79033,
    Estimate,76
    Margin of Error,±67
ZCTA5 79034,
    Estimate,585
    Margin of Error,±96
ZCTA5 79035,
    Estimate,"5,177"
    Margin of Error,±249
ZCTA5 79036,
    Estimate,"5,135"
    Margin of Error,±443
ZCTA5 79039,
    Estimate,951
    Margin of Error,±158
ZCTA5 79040,
    Estimate,"2,007"
    Margin of Error,±306
ZCTA5 79041,
    Estimate,"2,983"
    Margin of Error,±336
ZCTA5 79042,
    Estimate,"1,046"
    Margin of Error,±168
ZCTA5 79043,
    Estimate,"1,447"
    Margin of Error,±221
ZCTA5 79044,
    Estimate,701
    Margin of Error,±162
ZCTA5 79045,
    Estimate,"18,981"
    Margin of Error,±284
ZCTA5 79046,
    Estimate,674
    Margin of Error,±117
ZCTA5 79051,
    Estimate,0
    Margin of Error,±13
ZCTA5 79052,
    Estimate,"1,210"
    Margin of Error,±137
ZCTA5 79053,
    Estimate,152
    Margin of Error,±80
ZCTA5 79054,
    Estimate,709
    Margin of Error,±203
ZCTA5 79056,
    Estimate,73
    Margin of Error,±23
ZCTA5 79057,
    Estimate,"1,368"
    Margin of Error,±230
ZCTA5 79058,
    Estimate,0
    Margin of Error,±13
ZCTA5 79059,
    Estimate,701
    Margin of Error,±106
ZCTA5 79061,
    Estimate,406
    Margin of Error,±133
ZCTA5 79062,
    Estimate,190
    Margin of Error,±100
ZCTA5 79063,
    Estimate,669
    Margin of Error,±147
ZCTA5 79064,
    Estimate,"2,382"
    Margin of Error,±258
ZCTA5 79065,
    Estimate,"20,873"
    Margin of Error,±294
ZCTA5 79068,
    Estimate,"3,431"
    Margin of Error,±258
ZCTA5 79070,
    Estimate,"10,045"
    Margin of Error,±130
ZCTA5 79072,
    Estimate,"26,893"
    Margin of Error,±474
ZCTA5 79078,
    Estimate,249
    Margin of Error,±118
ZCTA5 79079,
    Estimate,"2,593"
    Margin of Error,±167
ZCTA5 79080,
    Estimate,519
    Margin of Error,±110
ZCTA5 79081,
    Estimate,"4,001"
    Margin of Error,±296
ZCTA5 79082,
    Estimate,239
    Margin of Error,±119
ZCTA5 79083,
    Estimate,"1,827"
    Margin of Error,±294
ZCTA5 79084,
    Estimate,"2,274"
    Margin of Error,±173
ZCTA5 79085,
    Estimate,28
    Margin of Error,±30
ZCTA5 79086,
    Estimate,"2,148"
    Margin of Error,±350
ZCTA5 79087,
    Estimate,647
    Margin of Error,±141
ZCTA5 79088,
    Estimate,"5,642"
    Margin of Error,±203
ZCTA5 79091,
    Estimate,132
    Margin of Error,±103
ZCTA5 79092,
    Estimate,"1,018"
    Margin of Error,±333
ZCTA5 79093,
    Estimate,97
    Margin of Error,±85
ZCTA5 79094,
    Estimate,51
    Margin of Error,±52
ZCTA5 79095,
    Estimate,"2,692"
    Margin of Error,±116
ZCTA5 79096,
    Estimate,"2,196"
    Margin of Error,±205
ZCTA5 79097,
    Estimate,890
    Margin of Error,±207
ZCTA5 79098,
    Estimate,516
    Margin of Error,±240
ZCTA5 79101,
    Estimate,"2,133"
    Margin of Error,±445
ZCTA5 79102,
    Estimate,"10,395"
    Margin of Error,±872
ZCTA5 79103,
    Estimate,"10,995"
    Margin of Error,±616
ZCTA5 79104,
    Estimate,"6,988"
    Margin of Error,±670
ZCTA5 79105,
    Estimate,0
    Margin of Error,±13
ZCTA5 79106,
    Estimate,"27,015"
    Margin of Error,±962
ZCTA5 79107,
    Estimate,"34,844"
    Margin of Error,"±1,148"
ZCTA5 79108,
    Estimate,"16,083"
    Margin of Error,±765
ZCTA5 79109,
    Estimate,"44,352"
    Margin of Error,"±1,119"
ZCTA5 79110,
    Estimate,"19,138"
    Margin of Error,±815
ZCTA5 79111,
    Estimate,"2,333"
    Margin of Error,±289
ZCTA5 79118,
    Estimate,"23,246"
    Margin of Error,±819
ZCTA5 79119,
    Estimate,"16,394"
    Margin of Error,±912
ZCTA5 79121,
    Estimate,"6,252"
    Margin of Error,±566
ZCTA5 79124,
    Estimate,"8,805"
    Margin of Error,±621
ZCTA5 79201,
    Estimate,"7,238"
    Margin of Error,±53
ZCTA5 79220,
    Estimate,225
    Margin of Error,±75
ZCTA5 79225,
    Estimate,"1,016"
    Margin of Error,±216
ZCTA5 79226,
    Estimate,"2,898"
    Margin of Error,±136
ZCTA5 79227,
    Estimate,"1,431"
    Margin of Error,±139
ZCTA5 79229,
    Estimate,401
    Margin of Error,±106
ZCTA5 79230,
    Estimate,176
    Margin of Error,±105
ZCTA5 79231,
    Estimate,96
    Margin of Error,±126
ZCTA5 79233,
    Estimate,116
    Margin of Error,±62
ZCTA5 79234,
    Estimate,24
    Margin of Error,±15
ZCTA5 79235,
    Estimate,"3,470"
    Margin of Error,±198
ZCTA5 79236,
    Estimate,210
    Margin of Error,±67
ZCTA5 79237,
    Estimate,403
    Margin of Error,±109
ZCTA5 79239,
    Estimate,206
    Margin of Error,±74
ZCTA5 79240,
    Estimate,72
    Margin of Error,±62
ZCTA5 79241,
    Estimate,"2,200"
    Margin of Error,±219
ZCTA5 79243,
    Estimate,73
    Margin of Error,±39
ZCTA5 79244,
    Estimate,855
    Margin of Error,±133
ZCTA5 79245,
    Estimate,"2,400"
    Margin of Error,±124
ZCTA5 79247,
    Estimate,68
    Margin of Error,±59
ZCTA5 79248,
    Estimate,"1,597"
    Margin of Error,±185
ZCTA5 79250,
    Estimate,"1,321"
    Margin of Error,±188
ZCTA5 79251,
    Estimate,15
    Margin of Error,±14
ZCTA5 79252,
    Estimate,"3,004"
    Margin of Error,±209
ZCTA5 79255,
    Estimate,631
    Margin of Error,±130
ZCTA5 79256,
    Estimate,227
    Margin of Error,±57
ZCTA5 79257,
    Estimate,939
    Margin of Error,±128
ZCTA5 79258,
    Estimate,47
    Margin of Error,±49
ZCTA5 79259,
    Estimate,61
    Margin of Error,±48
ZCTA5 79261,
    Estimate,357
    Margin of Error,±78
ZCTA5 79311,
    Estimate,"3,541"
    Margin of Error,±390
ZCTA5 79312,
    Estimate,986
    Margin of Error,±186
ZCTA5 79313,
    Estimate,"1,566"
    Margin of Error,±228
ZCTA5 79314,
    Estimate,62
    Margin of Error,±39
ZCTA5 79316,
    Estimate,"11,333"
    Margin of Error,±214
ZCTA5 79322,
    Estimate,"1,998"
    Margin of Error,±181
ZCTA5 79323,
    Estimate,"7,432"
    Margin of Error,±555
ZCTA5 79324,
    Estimate,37
    Margin of Error,±45
ZCTA5 79325,
    Estimate,"2,361"
    Margin of Error,±273
ZCTA5 79326,
    Estimate,109
    Margin of Error,±88
ZCTA5 79329,
    Estimate,"3,092"
    Margin of Error,±347
ZCTA5 79330,
    Estimate,142
    Margin of Error,±151
ZCTA5 79331,
    Estimate,"12,561"
    Margin of Error,±197
ZCTA5 79336,
    Estimate,"17,406"
    Margin of Error,±339
ZCTA5 79339,
    Estimate,"6,658"
    Margin of Error,±205
ZCTA5 79342,
    Estimate,450
    Margin of Error,±229
ZCTA5 79343,
    Estimate,"1,669"
    Margin of Error,±224
ZCTA5 79344,
    Estimate,92
    Margin of Error,±116
ZCTA5 79345,
    Estimate,975
    Margin of Error,±197
ZCTA5 79346,
    Estimate,"2,248"
    Margin of Error,±112
ZCTA5 79347,
    Estimate,"7,233"
    Margin of Error,±327
ZCTA5 79350,
    Estimate,422
    Margin of Error,±148
ZCTA5 79351,
    Estimate,"1,427"
    Margin of Error,±174
ZCTA5 79353,
    Estimate,52
    Margin of Error,±68
ZCTA5 79355,
    Estimate,"1,799"
    Margin of Error,±366
ZCTA5 79356,
    Estimate,"6,100"
    Margin of Error,±231
ZCTA5 79357,
    Estimate,"2,166"
    Margin of Error,±211
ZCTA5 79358,
    Estimate,"1,088"
    Margin of Error,±170
ZCTA5 79359,
    Estimate,"2,944"
    Margin of Error,±105
ZCTA5 79360,
    Estimate,"16,243"
    Margin of Error,±433
ZCTA5 79363,
    Estimate,"5,611"
    Margin of Error,±473
ZCTA5 79364,
    Estimate,"7,801"
    Margin of Error,±376
ZCTA5 79366,
    Estimate,"1,056"
    Margin of Error,±167
ZCTA5 79367,
    Estimate,719
    Margin of Error,±131
ZCTA5 79369,
    Estimate,135
    Margin of Error,±63
ZCTA5 79370,
    Estimate,"1,590"
    Margin of Error,±134
ZCTA5 79371,
    Estimate,"1,416"
    Margin of Error,±356
ZCTA5 79372,
    Estimate,"1,209"
    Margin of Error,±153
ZCTA5 79373,
    Estimate,"2,875"
    Margin of Error,±69
ZCTA5 79376,
    Estimate,32
    Margin of Error,±31
ZCTA5 79377,
    Estimate,233
    Margin of Error,±75
ZCTA5 79378,
    Estimate,276
    Margin of Error,±102
ZCTA5 79379,
    Estimate,594
    Margin of Error,±113
ZCTA5 79380,
    Estimate,124
    Margin of Error,±55
ZCTA5 79381,
    Estimate,"1,601"
    Margin of Error,±151
ZCTA5 79382,
    Estimate,"7,243"
    Margin of Error,±559
ZCTA5 79401,
    Estimate,"8,295"
    Margin of Error,±656
ZCTA5 79403,
    Estimate,"18,147"
    Margin of Error,"±1,276"
ZCTA5 79404,
    Estimate,"10,400"
    Margin of Error,"±1,185"
ZCTA5 79406,
    Estimate,"6,880"
    Margin of Error,±862
ZCTA5 79407,
    Estimate,"22,065"
    Margin of Error,"±1,326"
ZCTA5 79410,
    Estimate,"10,160"
    Margin of Error,±712
ZCTA5 79411,
    Estimate,"7,564"
    Margin of Error,±711
ZCTA5 79412,
    Estimate,"16,590"
    Margin of Error,"±1,173"
ZCTA5 79413,
    Estimate,"22,181"
    Margin of Error,"±1,067"
ZCTA5 79414,
    Estimate,"18,608"
    Margin of Error,±860
ZCTA5 79415,
    Estimate,"17,243"
    Margin of Error,"±1,030"
ZCTA5 79416,
    Estimate,"33,796"
    Margin of Error,"±1,837"
ZCTA5 79423,
    Estimate,"38,547"
    Margin of Error,"±1,486"
ZCTA5 79424,
    Estimate,"46,174"
    Margin of Error,"±1,259"
ZCTA5 79501,
    Estimate,"2,710"
    Margin of Error,±353
ZCTA5 79502,
    Estimate,"1,272"
    Margin of Error,±123
ZCTA5 79503,
    Estimate,94
    Margin of Error,±43
ZCTA5 79504,
    Estimate,"3,204"
    Margin of Error,±340
ZCTA5 79505,
    Estimate,287
    Margin of Error,±97
ZCTA5 79506,
    Estimate,725
    Margin of Error,±113
ZCTA5 79508,
    Estimate,"1,599"
    Margin of Error,±403
ZCTA5 79510,
    Estimate,"7,379"
    Margin of Error,±332
ZCTA5 79511,
    Estimate,"1,165"
    Margin of Error,±180
ZCTA5 79512,
    Estimate,"7,716"
    Margin of Error,±226
ZCTA5 79517,
    Estimate,203
    Margin of Error,±88
ZCTA5 79518,
    Estimate,30
    Margin of Error,±20
ZCTA5 79519,
    Estimate,40
    Margin of Error,±28
ZCTA5 79520,
    Estimate,"2,290"
    Margin of Error,±254
ZCTA5 79521,
    Estimate,"3,761"
    Margin of Error,±107
ZCTA5 79525,
    Estimate,"2,207"
    Margin of Error,±282
ZCTA5 79526,
    Estimate,975
    Margin of Error,±236
ZCTA5 79527,
    Estimate,191
    Margin of Error,±80
ZCTA5 79528,
    Estimate,719
    Margin of Error,±120
ZCTA5 79529,
    Estimate,"1,476"
    Margin of Error,±166
ZCTA5 79530,
    Estimate,484
    Margin of Error,±180
ZCTA5 79532,
    Estimate,696
    Margin of Error,±196
ZCTA5 79533,
    Estimate,412
    Margin of Error,±117
ZCTA5 79534,
    Estimate,83
    Margin of Error,±45
ZCTA5 79535,
    Estimate,157
    Margin of Error,±53
ZCTA5 79536,
    Estimate,"4,879"
    Margin of Error,±472
ZCTA5 79537,
    Estimate,30
    Margin of Error,±34
ZCTA5 79538,
    Estimate,238
    Margin of Error,±103
ZCTA5 79539,
    Estimate,169
    Margin of Error,±58
ZCTA5 79540,
    Estimate,77
    Margin of Error,±45
ZCTA5 79541,
    Estimate,985
    Margin of Error,±409
ZCTA5 79543,
    Estimate,"1,179"
    Margin of Error,±183
ZCTA5 79544,
    Estimate,567
    Margin of Error,±113
ZCTA5 79545,
    Estimate,"1,872"
    Margin of Error,±176
ZCTA5 79546,
    Estimate,"1,700"
    Margin of Error,±142
ZCTA5 79547,
    Estimate,741
    Margin of Error,±116
ZCTA5 79548,
    Estimate,178
    Margin of Error,±59
ZCTA5 79549,
    Estimate,"16,024"
    Margin of Error,±243
ZCTA5 79553,
    Estimate,"3,305"
    Margin of Error,±167
ZCTA5 79556,
    Estimate,"12,914"
    Margin of Error,±233
ZCTA5 79560,
    Estimate,193
    Margin of Error,±76
ZCTA5 79561,
    Estimate,716
    Margin of Error,±189
ZCTA5 79562,
    Estimate,"3,809"
    Margin of Error,±562
ZCTA5 79563,
    Estimate,"1,175"
    Margin of Error,±201
ZCTA5 79565,
    Estimate,203
    Margin of Error,±73
ZCTA5 79566,
    Estimate,376
    Margin of Error,±138
ZCTA5 79567,
    Estimate,"3,352"
    Margin of Error,±255
ZCTA5 79601,
    Estimate,"27,379"
    Margin of Error,"±1,268"
ZCTA5 79602,
    Estimate,"24,672"
    Margin of Error,"±1,254"
ZCTA5 79603,
    Estimate,"23,064"
    Margin of Error,"±1,070"
ZCTA5 79605,
    Estimate,"29,639"
    Margin of Error,"±1,369"
ZCTA5 79606,
    Estimate,"25,290"
    Margin of Error,"±1,366"
ZCTA5 79607,
    Estimate,"3,268"
    Margin of Error,±378
ZCTA5 79699,
    Estimate,112
    Margin of Error,±44
ZCTA5 79701,
    Estimate,"30,697"
    Margin of Error,"±1,569"
ZCTA5 79703,
    Estimate,"23,111"
    Margin of Error,"±1,159"
ZCTA5 79705,
    Estimate,"41,242"
    Margin of Error,"±1,758"
ZCTA5 79706,
    Estimate,"25,919"
    Margin of Error,"±1,403"
ZCTA5 79707,
    Estimate,"39,020"
    Margin of Error,"±1,512"
ZCTA5 79713,
    Estimate,384
    Margin of Error,±92
ZCTA5 79714,
    Estimate,"17,818"
    Margin of Error,*****
ZCTA5 79718,
    Estimate,886
    Margin of Error,±246
ZCTA5 79719,
    Estimate,598
    Margin of Error,±186
ZCTA5 79720,
    Estimate,"35,357"
    Margin of Error,±272
ZCTA5 79730,
    Estimate,259
    Margin of Error,±167
ZCTA5 79731,
    Estimate,"4,792"
    Margin of Error,±68
ZCTA5 79733,
    Estimate,224
    Margin of Error,±135
ZCTA5 79734,
    Estimate,"2,142"
    Margin of Error,±59
ZCTA5 79735,
    Estimate,"13,734"
    Margin of Error,±244
ZCTA5 79738,
    Estimate,270
    Margin of Error,±92
ZCTA5 79739,
    Estimate,"1,213"
    Margin of Error,±162
ZCTA5 79741,
    Estimate,202
    Margin of Error,±92
ZCTA5 79742,
    Estimate,470
    Margin of Error,±119
ZCTA5 79743,
    Estimate,309
    Margin of Error,±104
ZCTA5 79744,
    Estimate,"1,320"
    Margin of Error,±257
ZCTA5 79745,
    Estimate,"6,967"
    Margin of Error,±163
ZCTA5 79748,
    Estimate,250
    Margin of Error,±141
ZCTA5 79749,
    Estimate,363
    Margin of Error,±124
ZCTA5 79752,
    Estimate,"2,444"
    Margin of Error,±128
ZCTA5 79754,
    Estimate,102
    Margin of Error,±47
ZCTA5 79755,
    Estimate,111
    Margin of Error,±57
ZCTA5 79756,
    Estimate,"9,678"
    Margin of Error,±290
ZCTA5 79758,
    Estimate,"2,306"
    Margin of Error,±784
ZCTA5 79759,
    Estimate,16
    Margin of Error,±24
ZCTA5 79761,
    Estimate,"33,960"
    Margin of Error,"±1,363"
ZCTA5 79762,
    Estimate,"43,881"
    Margin of Error,"±1,639"
ZCTA5 79763,
    Estimate,"38,955"
    Margin of Error,"±1,617"
ZCTA5 79764,
    Estimate,"21,685"
    Margin of Error,"±1,065"
ZCTA5 79765,
    Estimate,"14,782"
    Margin of Error,"±1,034"
ZCTA5 79766,
    Estimate,"6,815"
    Margin of Error,±934
ZCTA5 79770,
    Estimate,69
    Margin of Error,±113
ZCTA5 79772,
    Estimate,"13,875"
    Margin of Error,±305
ZCTA5 79777,
    Estimate,236
    Margin of Error,±143
ZCTA5 79778,
    Estimate,"1,071"
    Margin of Error,±149
ZCTA5 79780,
    Estimate,250
    Margin of Error,±122
ZCTA5 79781,
    Estimate,266
    Margin of Error,±140
ZCTA5 79782,
    Estimate,"4,618"
    Margin of Error,±233
ZCTA5 79783,
    Estimate,284
    Margin of Error,±94
ZCTA5 79785,
    Estimate,77
    Margin of Error,±53
ZCTA5 79788,
    Estimate,556
    Margin of Error,±146
ZCTA5 79789,
    Estimate,783
    Margin of Error,±165
ZCTA5 79821,
    Estimate,"7,482"
    Margin of Error,±392
ZCTA5 79830,
    Estimate,"7,883"
    Margin of Error,±279
ZCTA5 79831,
    Estimate,4
    Margin of Error,±6
ZCTA5 79834,
    Estimate,213
    Margin of Error,±104
ZCTA5 79835,
    Estimate,"10,810"
    Margin of Error,"±1,095"
ZCTA5 79836,
    Estimate,"5,796"
    Margin of Error,±710
ZCTA5 79837,
    Estimate,278
    Margin of Error,±165
ZCTA5 79838,
    Estimate,"6,376"
    Margin of Error,±744
ZCTA5 79839,
    Estimate,"2,057"
    Margin of Error,±348
ZCTA5 79842,
    Estimate,434
    Margin of Error,±141
ZCTA5 79843,
    Estimate,"2,317"
    Margin of Error,±277
ZCTA5 79845,
    Estimate,"4,689"
    Margin of Error,±259
ZCTA5 79846,
    Estimate,105
    Margin of Error,±139
ZCTA5 79847,
    Estimate,156
    Margin of Error,±112
ZCTA5 79848,
    Estimate,802
    Margin of Error,±191
ZCTA5 79849,
    Estimate,"12,780"
    Margin of Error,±665
ZCTA5 79851,
    Estimate,"1,428"
    Margin of Error,±340
ZCTA5 79852,
    Estimate,682
    Margin of Error,±189
ZCTA5 79853,
    Estimate,"2,624"
    Margin of Error,±354
ZCTA5 79854,
    Estimate,85
    Margin of Error,±54
ZCTA5 79855,
    Estimate,"2,155"
    Margin of Error,±101
ZCTA5 79901,
    Estimate,"10,138"
    Margin of Error,±751
ZCTA5 79902,
    Estimate,"20,543"
    Margin of Error,"±1,218"
ZCTA5 79903,
    Estimate,"16,399"
    Margin of Error,"±1,056"
ZCTA5 79904,
    Estimate,"34,461"
    Margin of Error,"±1,779"
ZCTA5 79905,
    Estimate,"22,447"
    Margin of Error,"±1,323"
ZCTA5 79906,
    Estimate,"5,139"
    Margin of Error,±609
ZCTA5 79907,
    Estimate,"53,277"
    Margin of Error,"±2,023"
ZCTA5 79908,
    Estimate,"5,907"
    Margin of Error,±563
ZCTA5 79911,
    Estimate,"5,732"
    Margin of Error,±868
ZCTA5 79912,
    Estimate,"80,264"
    Margin of Error,"±2,107"
ZCTA5 79915,
    Estimate,"35,445"
    Margin of Error,"±1,273"
ZCTA5 79916,
    Estimate,"3,039"
    Margin of Error,±437
ZCTA5 79920,
    Estimate,6
    Margin of Error,±7
ZCTA5 79922,
    Estimate,"8,236"
    Margin of Error,±601
ZCTA5 79924,
    Estimate,"59,729"
    Margin of Error,"±1,926"
ZCTA5 79925,
    Estimate,"39,711"
    Margin of Error,"±1,412"
ZCTA5 79927,
    Estimate,"41,227"
    Margin of Error,"±1,067"
ZCTA5 79928,
    Estimate,"57,324"
    Margin of Error,"±2,099"
ZCTA5 79930,
    Estimate,"28,178"
    Margin of Error,"±1,689"
ZCTA5 79932,
    Estimate,"28,682"
    Margin of Error,"±1,283"
ZCTA5 79934,
    Estimate,"26,289"
    Margin of Error,"±1,274"
ZCTA5 79935,
    Estimate,"17,434"
    Margin of Error,"±1,207"
ZCTA5 79936,
    Estimate,"112,355"
    Margin of Error,"±2,275"
ZCTA5 79938,
    Estimate,"80,143"
    Margin of Error,"±2,362"
ZCTA5 79942,
    Estimate,22
    Margin of Error,±36
ZCTA5 88063,
    Estimate,"13,961"
    Margin of Error,±599
ZCTA5 88220,
    Estimate,"36,708"
    Margin of Error,±800
ZCTA5 88430,
    Estimate,93
    Margin of Error,±56
