Label (Grouping),Total
ZCTA5 78833,
    Estimate,"1,261"
    Margin of Error,±315
ZCTA5 78834,
    Estimate,"7,386"
    Margin of Error,±515
ZCTA5 78836,
    Estimate,65
    Margin of Error,±68
ZCTA5 78837,
    Estimate,128
    Margin of Error,±100
ZCTA5 78838,
    Estimate,105
    Margin of Error,±66
ZCTA5 78839,
    Estimate,"7,415"
    Margin of Error,±375
ZCTA5 78840,
    Estimate,"47,030"
    Margin of Error,±340
ZCTA5 78841,
    Estimate,0
    Margin of Error,±15
ZCTA5 78842,
    Estimate,0
    Margin of Error,±15
ZCTA5 78843,
    Estimate,459
    Margin of Error,±304
ZCTA5 78850,
    Estimate,827
    Margin of Error,±320
ZCTA5 78851,
    Estimate,61
    Margin of Error,±52
ZCTA5 78852,
    Estimate,"56,745"
    Margin of Error,±683
ZCTA5 78860,
    Estimate,0
    Margin of Error,±15
ZCTA5 78861,
    Estimate,"13,131"
    Margin of Error,±961
ZCTA5 78870,
    Estimate,"1,302"
    Margin of Error,±471
ZCTA5 78871,
    Estimate,32
    Margin of Error,±63
ZCTA5 78872,
    Estimate,"1,161"
    Margin of Error,±379
ZCTA5 78873,
    Estimate,"1,278"
    Margin of Error,±292
ZCTA5 78877,
    Estimate,"1,061"
    Margin of Error,±683
ZCTA5 78879,
    Estimate,291
    Margin of Error,±229
ZCTA5 78880,
    Estimate,"1,269"
    Margin of Error,±208
ZCTA5 78881,
    Estimate,"1,415"
    Margin of Error,±438
ZCTA5 78883,
    Estimate,267
    Margin of Error,±134
ZCTA5 78884,
    Estimate,"1,068"
    Margin of Error,±302
ZCTA5 78885,
    Estimate,100
    Margin of Error,±74
ZCTA5 78886,
    Estimate,393
    Margin of Error,±253
ZCTA5 78931,
    Estimate,210
    Margin of Error,±123
ZCTA5 78932,
    Estimate,486
    Margin of Error,±168
ZCTA5 78933,
    Estimate,"1,120"
    Margin of Error,±398
ZCTA5 78934,
    Estimate,"6,478"
    Margin of Error,±826
ZCTA5 78935,
    Estimate,594
    Margin of Error,±213
ZCTA5 78938,
    Estimate,221
    Margin of Error,±96
ZCTA5 78940,
    Estimate,"2,071"
    Margin of Error,±332
ZCTA5 78941,
    Estimate,"3,430"
    Margin of Error,±527
ZCTA5 78942,
    Estimate,"9,746"
    Margin of Error,±661
ZCTA5 78943,
    Estimate,304
    Margin of Error,±212
ZCTA5 78944,
    Estimate,676
    Margin of Error,±239
ZCTA5 78945,
    Estimate,"10,718"
    Margin of Error,±533
ZCTA5 78946,
    Estimate,931
    Margin of Error,±401
ZCTA5 78947,
    Estimate,"4,818"
    Margin of Error,±495
ZCTA5 78948,
    Estimate,689
    Margin of Error,±289
ZCTA5 78949,
    Estimate,662
    Margin of Error,±314
ZCTA5 78950,
    Estimate,"2,376"
    Margin of Error,±642
ZCTA5 78951,
    Estimate,0
    Margin of Error,±15
ZCTA5 78953,
    Estimate,"1,145"
    Margin of Error,±332
ZCTA5 78954,
    Estimate,"1,272"
    Margin of Error,±311
ZCTA5 78956,
    Estimate,"5,067"
    Margin of Error,±531
ZCTA5 78957,
    Estimate,"9,887"
    Margin of Error,±789
ZCTA5 78959,
    Estimate,"1,601"
    Margin of Error,±336
ZCTA5 78962,
    Estimate,"5,202"
    Margin of Error,±540
ZCTA5 78963,
    Estimate,608
    Margin of Error,±190
ZCTA5 79001,
    Estimate,210
    Margin of Error,±81
ZCTA5 79002,
    Estimate,33
    Margin of Error,±28
ZCTA5 79003,
    Estimate,132
    Margin of Error,±62
ZCTA5 79005,
    Estimate,"1,669"
    Margin of Error,±147
ZCTA5 79007,
    Estimate,"13,928"
    Margin of Error,±354
ZCTA5 79008,
    Estimate,0
    Margin of Error,±15
ZCTA5 79009,
    Estimate,"1,627"
    Margin of Error,±323
ZCTA5 79010,
    Estimate,423
    Margin of Error,±117
ZCTA5 79011,
    Estimate,214
    Margin of Error,±77
ZCTA5 79012,
    Estimate,0
    Margin of Error,±15
ZCTA5 79013,
    Estimate,"3,019"
    Margin of Error,±63
ZCTA5 79014,
    Estimate,"3,195"
    Margin of Error,±138
ZCTA5 79015,
    Estimate,"22,659"
    Margin of Error,"±1,029"
ZCTA5 79016,
    Estimate,600
    Margin of Error,±453
ZCTA5 79018,
    Estimate,399
    Margin of Error,±120
ZCTA5 79019,
    Estimate,"1,800"
    Margin of Error,±164
ZCTA5 79021,
    Estimate,72
    Margin of Error,±46
ZCTA5 79022,
    Estimate,"10,672"
    Margin of Error,±323
ZCTA5 79024,
    Estimate,339
    Margin of Error,±100
ZCTA5 79025,
    Estimate,13
    Margin of Error,±18
ZCTA5 79027,
    Estimate,"4,720"
    Margin of Error,±174
ZCTA5 79029,
    Estimate,"15,358"
    Margin of Error,±330
ZCTA5 79031,
    Estimate,"1,263"
    Margin of Error,±228
ZCTA5 79032,
    Estimate,114
    Margin of Error,±87
ZCTA5 79033,
    Estimate,26
    Margin of Error,±27
ZCTA5 79034,
    Estimate,510
    Margin of Error,±103
ZCTA5 79035,
    Estimate,"5,439"
    Margin of Error,±342
ZCTA5 79036,
    Estimate,"5,147"
    Margin of Error,±434
ZCTA5 79039,
    Estimate,695
    Margin of Error,±176
ZCTA5 79040,
    Estimate,"2,271"
    Margin of Error,±324
ZCTA5 79041,
    Estimate,"2,612"
    Margin of Error,±382
ZCTA5 79042,
    Estimate,"1,103"
    Margin of Error,±254
ZCTA5 79043,
    Estimate,"1,634"
    Margin of Error,±245
ZCTA5 79044,
    Estimate,662
    Margin of Error,±204
ZCTA5 79045,
    Estimate,"18,597"
    Margin of Error,±236
ZCTA5 79046,
    Estimate,588
    Margin of Error,±166
ZCTA5 79051,
    Estimate,4
    Margin of Error,±6
ZCTA5 79052,
    Estimate,"1,157"
    Margin of Error,±257
ZCTA5 79053,
    Estimate,95
    Margin of Error,±87
ZCTA5 79054,
    Estimate,551
    Margin of Error,±159
ZCTA5 79056,
    Estimate,65
    Margin of Error,±38
ZCTA5 79057,
    Estimate,"1,167"
    Margin of Error,±190
ZCTA5 79058,
    Estimate,0
    Margin of Error,±15
ZCTA5 79059,
    Estimate,645
    Margin of Error,±144
ZCTA5 79061,
    Estimate,328
    Margin of Error,±151
ZCTA5 79062,
    Estimate,330
    Margin of Error,±205
ZCTA5 79063,
    Estimate,629
    Margin of Error,±171
ZCTA5 79064,
    Estimate,"2,371"
    Margin of Error,±302
ZCTA5 79065,
    Estimate,"19,549"
    Margin of Error,±225
ZCTA5 79066,
    Estimate,12
    Margin of Error,±17
ZCTA5 79068,
    Estimate,"3,269"
    Margin of Error,±257
ZCTA5 79070,
    Estimate,"9,693"
    Margin of Error,±127
ZCTA5 79072,
    Estimate,"25,747"
    Margin of Error,±647
ZCTA5 79073,
    Estimate,16
    Margin of Error,±25
ZCTA5 79078,
    Estimate,150
    Margin of Error,±98
ZCTA5 79079,
    Estimate,"2,409"
    Margin of Error,±184
ZCTA5 79080,
    Estimate,437
    Margin of Error,±128
ZCTA5 79081,
    Estimate,"3,257"
    Margin of Error,±296
ZCTA5 79082,
    Estimate,197
    Margin of Error,±109
ZCTA5 79083,
    Estimate,"1,715"
    Margin of Error,±285
ZCTA5 79084,
    Estimate,"1,402"
    Margin of Error,±243
ZCTA5 79085,
    Estimate,0
    Margin of Error,±15
ZCTA5 79086,
    Estimate,"3,420"
    Margin of Error,±410
ZCTA5 79087,
    Estimate,838
    Margin of Error,±265
ZCTA5 79088,
    Estimate,"5,355"
    Margin of Error,±195
ZCTA5 79091,
    Estimate,70
    Margin of Error,±96
ZCTA5 79092,
    Estimate,"1,277"
    Margin of Error,±181
ZCTA5 79093,
    Estimate,127
    Margin of Error,±107
ZCTA5 79094,
    Estimate,12
    Margin of Error,±15
ZCTA5 79095,
    Estimate,"2,736"
    Margin of Error,±187
ZCTA5 79096,
    Estimate,"2,001"
    Margin of Error,±213
ZCTA5 79097,
    Estimate,"1,063"
    Margin of Error,±240
ZCTA5 79098,
    Estimate,450
    Margin of Error,±161
ZCTA5 79101,
    Estimate,"2,498"
    Margin of Error,±702
ZCTA5 79102,
    Estimate,"8,805"
    Margin of Error,±854
ZCTA5 79103,
    Estimate,"10,961"
    Margin of Error,±976
ZCTA5 79104,
    Estimate,"6,253"
    Margin of Error,±905
ZCTA5 79106,
    Estimate,"27,992"
    Margin of Error,"±1,836"
ZCTA5 79107,
    Estimate,"38,441"
    Margin of Error,"±1,595"
ZCTA5 79108,
    Estimate,"11,161"
    Margin of Error,±810
ZCTA5 79109,
    Estimate,"42,659"
    Margin of Error,"±1,848"
ZCTA5 79110,
    Estimate,"18,844"
    Margin of Error,"±1,568"
ZCTA5 79111,
    Estimate,"1,854"
    Margin of Error,±351
ZCTA5 79118,
    Estimate,"26,937"
    Margin of Error,"±1,469"
ZCTA5 79119,
    Estimate,"22,371"
    Margin of Error,"±1,237"
ZCTA5 79121,
    Estimate,"5,696"
    Margin of Error,±565
ZCTA5 79124,
    Estimate,"11,207"
    Margin of Error,"±1,025"
ZCTA5 79201,
    Estimate,"6,799"
    Margin of Error,±66
ZCTA5 79220,
    Estimate,212
    Margin of Error,±112
ZCTA5 79223,
    Estimate,103
    Margin of Error,±105
ZCTA5 79225,
    Estimate,901
    Margin of Error,±192
ZCTA5 79226,
    Estimate,"2,713"
    Margin of Error,±161
ZCTA5 79227,
    Estimate,"1,125"
    Margin of Error,±167
ZCTA5 79229,
    Estimate,255
    Margin of Error,±83
ZCTA5 79230,
    Estimate,60
    Margin of Error,±42
ZCTA5 79231,
    Estimate,20
    Margin of Error,±29
ZCTA5 79233,
    Estimate,96
    Margin of Error,±50
ZCTA5 79234,
    Estimate,106
    Margin of Error,±46
ZCTA5 79235,
    Estimate,"3,152"
    Margin of Error,±173
ZCTA5 79236,
    Estimate,189
    Margin of Error,±69
ZCTA5 79237,
    Estimate,429
    Margin of Error,±111
ZCTA5 79239,
    Estimate,104
    Margin of Error,±57
ZCTA5 79240,
    Estimate,249
    Margin of Error,±97
ZCTA5 79241,
    Estimate,"2,138"
    Margin of Error,±199
ZCTA5 79243,
    Estimate,21
    Margin of Error,±16
ZCTA5 79244,
    Estimate,789
    Margin of Error,±164
ZCTA5 79245,
    Estimate,"2,227"
    Margin of Error,±133
ZCTA5 79247,
    Estimate,23
    Margin of Error,±20
ZCTA5 79248,
    Estimate,"1,520"
    Margin of Error,±360
ZCTA5 79250,
    Estimate,"1,136"
    Margin of Error,±214
ZCTA5 79251,
    Estimate,32
    Margin of Error,±30
ZCTA5 79252,
    Estimate,"2,702"
    Margin of Error,±198
ZCTA5 79255,
    Estimate,412
    Margin of Error,±116
ZCTA5 79256,
    Estimate,288
    Margin of Error,±110
ZCTA5 79257,
    Estimate,854
    Margin of Error,±162
ZCTA5 79258,
    Estimate,8
    Margin of Error,±13
ZCTA5 79259,
    Estimate,58
    Margin of Error,±52
ZCTA5 79261,
    Estimate,381
    Margin of Error,±117
ZCTA5 79311,
    Estimate,"3,705"
    Margin of Error,±817
ZCTA5 79312,
    Estimate,"1,176"
    Margin of Error,±425
ZCTA5 79313,
    Estimate,"1,451"
    Margin of Error,±230
ZCTA5 79314,
    Estimate,104
    Margin of Error,±88
ZCTA5 79316,
    Estimate,"10,109"
    Margin of Error,±283
ZCTA5 79322,
    Estimate,"1,877"
    Margin of Error,±203
ZCTA5 79323,
    Estimate,"7,275"
    Margin of Error,±667
ZCTA5 79324,
    Estimate,4
    Margin of Error,±9
ZCTA5 79325,
    Estimate,"2,374"
    Margin of Error,±387
ZCTA5 79326,
    Estimate,59
    Margin of Error,±60
ZCTA5 79329,
    Estimate,"3,306"
    Margin of Error,±332
ZCTA5 79330,
    Estimate,60
    Margin of Error,±59
ZCTA5 79331,
    Estimate,"11,619"
    Margin of Error,±177
ZCTA5 79336,
    Estimate,"15,489"
    Margin of Error,±286
ZCTA5 79339,
    Estimate,"6,704"
    Margin of Error,±256
ZCTA5 79342,
    Estimate,362
    Margin of Error,±158
ZCTA5 79343,
    Estimate,"1,443"
    Margin of Error,±231
ZCTA5 79344,
    Estimate,0
    Margin of Error,±15
ZCTA5 79345,
    Estimate,"1,059"
    Margin of Error,±258
ZCTA5 79346,
    Estimate,"1,790"
    Margin of Error,±172
ZCTA5 79347,
    Estimate,"7,182"
    Margin of Error,±240
ZCTA5 79350,
    Estimate,398
    Margin of Error,±192
ZCTA5 79351,
    Estimate,"1,100"
    Margin of Error,±186
ZCTA5 79353,
    Estimate,23
    Margin of Error,±19
ZCTA5 79355,
    Estimate,"1,573"
    Margin of Error,±326
ZCTA5 79356,
    Estimate,"5,654"
    Margin of Error,±331
ZCTA5 79357,
    Estimate,"1,936"
    Margin of Error,±215
ZCTA5 79358,
    Estimate,"1,412"
    Margin of Error,±238
ZCTA5 79359,
    Estimate,"3,321"
    Margin of Error,±629
ZCTA5 79360,
    Estimate,"16,858"
    Margin of Error,±664
ZCTA5 79363,
    Estimate,"5,506"
    Margin of Error,±562
ZCTA5 79364,
    Estimate,"7,541"
    Margin of Error,±479
ZCTA5 79366,
    Estimate,"1,073"
    Margin of Error,±218
ZCTA5 79367,
    Estimate,598
    Margin of Error,±173
ZCTA5 79369,
    Estimate,47
    Margin of Error,±60
ZCTA5 79370,
    Estimate,"1,166"
    Margin of Error,±150
ZCTA5 79371,
    Estimate,"1,387"
    Margin of Error,±291
ZCTA5 79372,
    Estimate,"1,483"
    Margin of Error,±197
ZCTA5 79373,
    Estimate,"2,897"
    Margin of Error,±244
ZCTA5 79376,
    Estimate,112
    Margin of Error,±159
ZCTA5 79377,
    Estimate,322
    Margin of Error,±96
ZCTA5 79378,
    Estimate,234
    Margin of Error,±115
ZCTA5 79379,
    Estimate,698
    Margin of Error,±130
ZCTA5 79380,
    Estimate,83
    Margin of Error,±47
ZCTA5 79381,
    Estimate,"1,500"
    Margin of Error,±183
ZCTA5 79382,
    Estimate,"8,999"
    Margin of Error,±879
ZCTA5 79383,
    Estimate,85
    Margin of Error,±53
ZCTA5 79401,
    Estimate,"9,431"
    Margin of Error,±969
ZCTA5 79402,
    Estimate,0
    Margin of Error,±15
ZCTA5 79403,
    Estimate,"16,194"
    Margin of Error,"±1,470"
ZCTA5 79404,
    Estimate,"8,935"
    Margin of Error,±945
ZCTA5 79406,
    Estimate,"7,765"
    Margin of Error,±273
ZCTA5 79407,
    Estimate,"23,177"
    Margin of Error,"±1,536"
ZCTA5 79410,
    Estimate,"10,502"
    Margin of Error,"±1,097"
ZCTA5 79411,
    Estimate,"6,437"
    Margin of Error,±997
ZCTA5 79412,
    Estimate,"15,161"
    Margin of Error,"±1,408"
ZCTA5 79413,
    Estimate,"23,523"
    Margin of Error,"±1,951"
ZCTA5 79414,
    Estimate,"18,027"
    Margin of Error,"±1,125"
ZCTA5 79415,
    Estimate,"17,086"
    Margin of Error,"±1,313"
ZCTA5 79416,
    Estimate,"35,524"
    Margin of Error,"±1,842"
ZCTA5 79423,
    Estimate,"42,284"
    Margin of Error,"±1,816"
ZCTA5 79424,
    Estimate,"50,448"
    Margin of Error,"±1,858"
ZCTA5 79501,
    Estimate,"2,648"
    Margin of Error,±337
ZCTA5 79502,
    Estimate,"1,244"
    Margin of Error,±143
ZCTA5 79503,
    Estimate,150
    Margin of Error,±104
ZCTA5 79504,
    Estimate,"3,181"
    Margin of Error,±403
ZCTA5 79505,
    Estimate,225
    Margin of Error,±104
ZCTA5 79506,
    Estimate,546
    Margin of Error,±119
ZCTA5 79508,
    Estimate,"1,041"
    Margin of Error,±248
ZCTA5 79510,
    Estimate,"8,058"
    Margin of Error,±409
ZCTA5 79511,
    Estimate,"1,044"
    Margin of Error,±224
ZCTA5 79512,
    Estimate,"7,879"
    Margin of Error,±315
ZCTA5 79517,
    Estimate,140
    Margin of Error,±94
ZCTA5 79518,
    Estimate,115
    Margin of Error,±60
ZCTA5 79519,
    Estimate,57
    Margin of Error,±53
ZCTA5 79520,
    Estimate,"2,552"
    Margin of Error,±370
ZCTA5 79521,
    Estimate,"3,359"
    Margin of Error,±194
ZCTA5 79525,
    Estimate,"2,829"
    Margin of Error,±509
ZCTA5 79526,
    Estimate,946
    Margin of Error,±227
ZCTA5 79527,
    Estimate,274
    Margin of Error,±111
ZCTA5 79528,
    Estimate,524
    Margin of Error,±130
ZCTA5 79529,
    Estimate,"1,132"
    Margin of Error,±157
ZCTA5 79530,
    Estimate,505
    Margin of Error,±176
ZCTA5 79532,
    Estimate,754
    Margin of Error,±247
ZCTA5 79533,
    Estimate,442
    Margin of Error,±149
ZCTA5 79534,
    Estimate,213
    Margin of Error,±89
ZCTA5 79535,
    Estimate,117
    Margin of Error,±40
ZCTA5 79536,
    Estimate,"6,123"
    Margin of Error,±815
ZCTA5 79537,
    Estimate,40
    Margin of Error,±45
ZCTA5 79538,
    Estimate,173
    Margin of Error,±75
ZCTA5 79539,
    Estimate,197
    Margin of Error,±72
ZCTA5 79540,
    Estimate,38
    Margin of Error,±30
ZCTA5 79541,
    Estimate,"1,253"
    Margin of Error,±639
ZCTA5 79543,
    Estimate,"1,178"
    Margin of Error,±197
ZCTA5 79544,
    Estimate,577
    Margin of Error,±151
ZCTA5 79545,
    Estimate,"1,873"
    Margin of Error,±210
ZCTA5 79546,
    Estimate,"1,749"
    Margin of Error,±206
ZCTA5 79547,
    Estimate,867
    Margin of Error,±154
ZCTA5 79548,
    Estimate,162
    Margin of Error,±56
ZCTA5 79549,
    Estimate,"15,608"
    Margin of Error,±259
ZCTA5 79553,
    Estimate,"3,081"
    Margin of Error,±118
ZCTA5 79556,
    Estimate,"12,621"
    Margin of Error,±210
ZCTA5 79560,
    Estimate,60
    Margin of Error,±36
ZCTA5 79561,
    Estimate,508
    Margin of Error,±161
ZCTA5 79562,
    Estimate,"4,157"
    Margin of Error,±761
ZCTA5 79563,
    Estimate,"1,024"
    Margin of Error,±271
ZCTA5 79565,
    Estimate,365
    Margin of Error,±171
ZCTA5 79566,
    Estimate,228
    Margin of Error,±116
ZCTA5 79567,
    Estimate,"3,064"
    Margin of Error,±268
ZCTA5 79601,
    Estimate,"26,603"
    Margin of Error,"±1,273"
ZCTA5 79602,
    Estimate,"26,487"
    Margin of Error,"±1,534"
ZCTA5 79603,
    Estimate,"24,189"
    Margin of Error,"±1,507"
ZCTA5 79605,
    Estimate,"28,989"
    Margin of Error,"±1,755"
ZCTA5 79606,
    Estimate,"27,797"
    Margin of Error,"±1,634"
ZCTA5 79607,
    Estimate,"3,699"
    Margin of Error,±500
ZCTA5 79699,
    Estimate,116
    Margin of Error,±118
ZCTA5 79701,
    Estimate,"28,461"
    Margin of Error,"±1,968"
ZCTA5 79703,
    Estimate,"21,434"
    Margin of Error,"±2,428"
ZCTA5 79705,
    Estimate,"41,140"
    Margin of Error,"±2,262"
ZCTA5 79706,
    Estimate,"32,527"
    Margin of Error,"±2,765"
ZCTA5 79707,
    Estimate,"39,347"
    Margin of Error,"±2,232"
ZCTA5 79713,
    Estimate,879
    Margin of Error,±257
ZCTA5 79714,
    Estimate,"18,362"
    Margin of Error,*****
ZCTA5 79718,
    Estimate,625
    Margin of Error,±233
ZCTA5 79719,
    Estimate,345
    Margin of Error,±159
ZCTA5 79720,
    Estimate,"32,297"
    Margin of Error,±488
ZCTA5 79721,
    Estimate,558
    Margin of Error,±205
ZCTA5 79730,
    Estimate,104
    Margin of Error,±110
ZCTA5 79731,
    Estimate,"4,387"
    Margin of Error,±189
ZCTA5 79733,
    Estimate,397
    Margin of Error,±212
ZCTA5 79734,
    Estimate,"1,859"
    Margin of Error,±101
ZCTA5 79735,
    Estimate,"13,056"
    Margin of Error,±388
ZCTA5 79738,
    Estimate,326
    Margin of Error,±117
ZCTA5 79739,
    Estimate,939
    Margin of Error,±184
ZCTA5 79741,
    Estimate,380
    Margin of Error,±238
ZCTA5 79742,
    Estimate,419
    Margin of Error,±167
ZCTA5 79743,
    Estimate,267
    Margin of Error,±184
ZCTA5 79744,
    Estimate,"1,749"
    Margin of Error,±397
ZCTA5 79745,
    Estimate,"6,561"
    Margin of Error,±286
ZCTA5 79748,
    Estimate,536
    Margin of Error,±261
ZCTA5 79749,
    Estimate,578
    Margin of Error,±210
ZCTA5 79752,
    Estimate,"2,000"
    Margin of Error,±166
ZCTA5 79754,
    Estimate,96
    Margin of Error,±76
ZCTA5 79755,
    Estimate,72
    Margin of Error,±66
ZCTA5 79756,
    Estimate,"9,632"
    Margin of Error,±318
ZCTA5 79758,
    Estimate,"2,540"
    Margin of Error,±719
ZCTA5 79759,
    Estimate,0
    Margin of Error,±15
ZCTA5 79761,
    Estimate,"31,521"
    Margin of Error,"±1,995"
ZCTA5 79762,
    Estimate,"39,649"
    Margin of Error,"±2,483"
ZCTA5 79763,
    Estimate,"35,940"
    Margin of Error,"±2,221"
ZCTA5 79764,
    Estimate,"25,907"
    Margin of Error,"±1,665"
ZCTA5 79765,
    Estimate,"21,210"
    Margin of Error,"±2,071"
ZCTA5 79766,
    Estimate,"11,822"
    Margin of Error,"±1,730"
ZCTA5 79769,
    Estimate,0
    Margin of Error,±15
ZCTA5 79770,
    Estimate,0
    Margin of Error,±15
ZCTA5 79772,
    Estimate,"13,305"
    Margin of Error,±260
ZCTA5 79776,
    Estimate,0
    Margin of Error,±15
ZCTA5 79777,
    Estimate,138
    Margin of Error,±81
ZCTA5 79778,
    Estimate,"1,202"
    Margin of Error,±164
ZCTA5 79780,
    Estimate,77
    Margin of Error,±100
ZCTA5 79781,
    Estimate,65
    Margin of Error,±67
ZCTA5 79782,
    Estimate,"3,972"
    Margin of Error,±307
ZCTA5 79783,
    Estimate,90
    Margin of Error,±72
ZCTA5 79785,
    Estimate,30
    Margin of Error,±27
ZCTA5 79788,
    Estimate,798
    Margin of Error,±292
ZCTA5 79789,
    Estimate,"1,021"
    Margin of Error,±286
ZCTA5 79821,
    Estimate,"6,678"
    Margin of Error,±223
ZCTA5 79830,
    Estimate,"7,912"
    Margin of Error,±361
ZCTA5 79832,
    Estimate,121
    Margin of Error,±52
ZCTA5 79834,
    Estimate,246
    Margin of Error,±110
ZCTA5 79835,
    Estimate,"12,378"
    Margin of Error,"±1,868"
ZCTA5 79836,
    Estimate,"7,751"
    Margin of Error,"±1,055"
ZCTA5 79837,
    Estimate,201
    Margin of Error,±128
ZCTA5 79838,
    Estimate,"5,470"
    Margin of Error,±693
ZCTA5 79839,
    Estimate,"1,365"
    Margin of Error,±214
ZCTA5 79842,
    Estimate,340
    Margin of Error,±188
ZCTA5 79843,
    Estimate,"2,814"
    Margin of Error,±84
ZCTA5 79845,
    Estimate,"3,354"
    Margin of Error,±84
ZCTA5 79846,
    Estimate,0
    Margin of Error,±15
ZCTA5 79847,
    Estimate,78
    Margin of Error,±58
ZCTA5 79848,
    Estimate,801
    Margin of Error,±252
ZCTA5 79849,
    Estimate,"13,200"
    Margin of Error,±773
ZCTA5 79851,
    Estimate,"1,376"
    Margin of Error,±177
ZCTA5 79852,
    Estimate,531
    Margin of Error,±229
ZCTA5 79853,
    Estimate,"3,007"
    Margin of Error,±556
ZCTA5 79854,
    Estimate,133
    Margin of Error,±101
ZCTA5 79855,
    Estimate,"2,160"
    Margin of Error,±35
ZCTA5 79901,
    Estimate,"8,747"
    Margin of Error,±754
ZCTA5 79902,
    Estimate,"19,108"
    Margin of Error,"±1,356"
ZCTA5 79903,
    Estimate,"15,729"
    Margin of Error,"±1,361"
ZCTA5 79904,
    Estimate,"31,634"
    Margin of Error,"±1,912"
ZCTA5 79905,
    Estimate,"22,133"
    Margin of Error,"±1,785"
ZCTA5 79906,
    Estimate,"5,970"
    Margin of Error,±692
ZCTA5 79907,
    Estimate,"49,169"
    Margin of Error,"±2,654"
ZCTA5 79908,
    Estimate,"4,378"
    Margin of Error,±810
ZCTA5 79911,
    Estimate,"8,844"
    Margin of Error,"±1,667"
ZCTA5 79912,
    Estimate,"76,890"
    Margin of Error,"±3,291"
ZCTA5 79915,
    Estimate,"36,737"
    Margin of Error,"±2,151"
ZCTA5 79916,
    Estimate,"3,395"
    Margin of Error,±371
ZCTA5 79918,
    Estimate,311
    Margin of Error,±183
ZCTA5 79920,
    Estimate,33
    Margin of Error,±13
ZCTA5 79922,
    Estimate,"6,796"
    Margin of Error,±955
ZCTA5 79924,
    Estimate,"60,667"
    Margin of Error,"±2,335"
ZCTA5 79925,
    Estimate,"40,001"
    Margin of Error,"±2,650"
ZCTA5 79927,
    Estimate,"42,241"
    Margin of Error,"±1,765"
ZCTA5 79928,
    Estimate,"79,330"
    Margin of Error,"±3,613"
ZCTA5 79930,
    Estimate,"25,899"
    Margin of Error,"±2,260"
ZCTA5 79932,
    Estimate,"29,269"
    Margin of Error,"±1,868"
ZCTA5 79934,
    Estimate,"26,620"
    Margin of Error,"±1,754"
ZCTA5 79935,
    Estimate,"18,815"
    Margin of Error,"±2,059"
ZCTA5 79936,
    Estimate,"107,512"
    Margin of Error,"±3,865"
ZCTA5 79938,
    Estimate,"95,452"
    Margin of Error,"±4,219"
ZCTA5 88430,
    Estimate,216
    Margin of Error,±118
