Label (Grouping),Total
    Margin of Error,±53
ZCTA5 79022,
    Estimate,"11,488"
    Margin of Error,±224
ZCTA5 79024,
    Estimate,470
    Margin of Error,±87
ZCTA5 79025,
    Estimate,39
    Margin of Error,±51
ZCTA5 79027,
    Estimate,"5,090"
    Margin of Error,±223
ZCTA5 79029,
    Estimate,"16,010"
    Margin of Error,±392
ZCTA5 79031,
    Estimate,"1,397"
    Margin of Error,±222
ZCTA5 79032,
    Estimate,180
    Margin of Error,±137
ZCTA5 79033,
    Estimate,87
    Margin of Error,±67
ZCTA5 79034,
    Estimate,634
    Margin of Error,±99
ZCTA5 79035,
    Estimate,"4,892"
    Margin of Error,±228
ZCTA5 79036,
    Estimate,"5,253"
    Margin of Error,±446
ZCTA5 79039,
    Estimate,951
    Margin of Error,±167
ZCTA5 79040,
    Estimate,"1,771"
    Margin of Error,±231
ZCTA5 79041,
    Estimate,"3,199"
    Margin of Error,±314
ZCTA5 79042,
    Estimate,"1,136"
    Margin of Error,±199
ZCTA5 79043,
    Estimate,"1,443"
    Margin of Error,±240
ZCTA5 79044,
    Estimate,651
    Margin of Error,±147
ZCTA5 79045,
    Estimate,"19,066"
    Margin of Error,±239
ZCTA5 79046,
    Estimate,636
    Margin of Error,±98
ZCTA5 79051,
    Estimate,32
    Margin of Error,±44
ZCTA5 79052,
    Estimate,"1,166"
    Margin of Error,±135
ZCTA5 79053,
    Estimate,185
    Margin of Error,±79
ZCTA5 79054,
    Estimate,527
    Margin of Error,±119
ZCTA5 79056,
    Estimate,84
    Margin of Error,±25
ZCTA5 79057,
    Estimate,"1,595"
    Margin of Error,±298
ZCTA5 79058,
    Estimate,0
    Margin of Error,±13
ZCTA5 79059,
    Estimate,705
    Margin of Error,±109
ZCTA5 79061,
    Estimate,392
    Margin of Error,±125
ZCTA5 79062,
    Estimate,226
    Margin of Error,±116
ZCTA5 79063,
    Estimate,661
    Margin of Error,±144
ZCTA5 79064,
    Estimate,"2,364"
    Margin of Error,±235
ZCTA5 79065,
    Estimate,"21,082"
    Margin of Error,±292
ZCTA5 79068,
    Estimate,"3,043"
    Margin of Error,±243
ZCTA5 79070,
    Estimate,"10,183"
    Margin of Error,±140
ZCTA5 79072,
    Estimate,"26,829"
    Margin of Error,±459
ZCTA5 79078,
    Estimate,275
    Margin of Error,±129
ZCTA5 79079,
    Estimate,"2,696"
    Margin of Error,±178
ZCTA5 79080,
    Estimate,562
    Margin of Error,±127
ZCTA5 79081,
    Estimate,"4,065"
    Margin of Error,±233
ZCTA5 79082,
    Estimate,276
    Margin of Error,±123
ZCTA5 79083,
    Estimate,"2,155"
    Margin of Error,±287
ZCTA5 79084,
    Estimate,"2,384"
    Margin of Error,±125
ZCTA5 79085,
    Estimate,25
    Margin of Error,±26
ZCTA5 79086,
    Estimate,"2,283"
    Margin of Error,±389
ZCTA5 79087,
    Estimate,591
    Margin of Error,±134
ZCTA5 79088,
    Estimate,"5,756"
    Margin of Error,±210
ZCTA5 79091,
    Estimate,153
    Margin of Error,±111
ZCTA5 79092,
    Estimate,985
    Margin of Error,±317
ZCTA5 79093,
    Estimate,77
    Margin of Error,±99
ZCTA5 79094,
    Estimate,77
    Margin of Error,±64
ZCTA5 79095,
    Estimate,"2,699"
    Margin of Error,±136
ZCTA5 79096,
    Estimate,"2,231"
    Margin of Error,±207
ZCTA5 79097,
    Estimate,"1,037"
    Margin of Error,±223
ZCTA5 79098,
    Estimate,521
    Margin of Error,±204
ZCTA5 79101,
    Estimate,"2,185"
    Margin of Error,±478
ZCTA5 79102,
    Estimate,"9,586"
    Margin of Error,±957
ZCTA5 79103,
    Estimate,"10,880"
    Margin of Error,±590
ZCTA5 79104,
    Estimate,"6,727"
    Margin of Error,±545
ZCTA5 79105,
    Estimate,0
    Margin of Error,±13
ZCTA5 79106,
    Estimate,"27,883"
    Margin of Error,±882
ZCTA5 79107,
    Estimate,"35,188"
    Margin of Error,"±1,202"
ZCTA5 79108,
    Estimate,"16,479"
    Margin of Error,±810
ZCTA5 79109,
    Estimate,"44,211"
    Margin of Error,"±1,158"
ZCTA5 79110,
    Estimate,"19,242"
    Margin of Error,±921
ZCTA5 79111,
    Estimate,"2,060"
    Margin of Error,±281
ZCTA5 79118,
    Estimate,"22,279"
    Margin of Error,"±1,005"
ZCTA5 79119,
    Estimate,"15,884"
    Margin of Error,"±1,013"
ZCTA5 79121,
    Estimate,"6,582"
    Margin of Error,±423
ZCTA5 79124,
    Estimate,"8,720"
    Margin of Error,±692
ZCTA5 79201,
    Estimate,"7,066"
    Margin of Error,±42
ZCTA5 79220,
    Estimate,276
    Margin of Error,±75
ZCTA5 79225,
    Estimate,"1,075"
    Margin of Error,±213
ZCTA5 79226,
    Estimate,"2,967"
    Margin of Error,±133
ZCTA5 79227,
    Estimate,"1,454"
    Margin of Error,±161
ZCTA5 79229,
    Estimate,399
    Margin of Error,±96
ZCTA5 79230,
    Estimate,195
    Margin of Error,±123
ZCTA5 79231,
    Estimate,100
    Margin of Error,±139
ZCTA5 79233,
    Estimate,89
    Margin of Error,±42
ZCTA5 79234,
    Estimate,57
    Margin of Error,±39
ZCTA5 79235,
    Estimate,"3,621"
    Margin of Error,±187
ZCTA5 79236,
    Estimate,269
    Margin of Error,±90
ZCTA5 79237,
    Estimate,429
    Margin of Error,±104
ZCTA5 79239,
    Estimate,178
    Margin of Error,±80
ZCTA5 79240,
    Estimate,0
    Margin of Error,±13
ZCTA5 79241,
    Estimate,"2,196"
    Margin of Error,±186
ZCTA5 79243,
    Estimate,51
    Margin of Error,±33
ZCTA5 79244,
    Estimate,753
    Margin of Error,±111
ZCTA5 79245,
    Estimate,"2,467"
    Margin of Error,±126
ZCTA5 79247,
    Estimate,78
    Margin of Error,±76
ZCTA5 79248,
    Estimate,"1,442"
    Margin of Error,±125
ZCTA5 79250,
    Estimate,"1,479"
    Margin of Error,±178
ZCTA5 79251,
    Estimate,23
    Margin of Error,±17
ZCTA5 79252,
    Estimate,"2,996"
    Margin of Error,±200
ZCTA5 79255,
    Estimate,670
    Margin of Error,±109
ZCTA5 79256,
    Estimate,285
    Margin of Error,±67
ZCTA5 79257,
    Estimate,932
    Margin of Error,±110
ZCTA5 79258,
    Estimate,47
    Margin of Error,±49
ZCTA5 79259,
    Estimate,36
    Margin of Error,±34
ZCTA5 79261,
    Estimate,394
    Margin of Error,±92
ZCTA5 79311,
    Estimate,"3,615"
    Margin of Error,±425
ZCTA5 79312,
    Estimate,"1,020"
    Margin of Error,±165
ZCTA5 79313,
    Estimate,"1,738"
    Margin of Error,±233
ZCTA5 79314,
    Estimate,70
    Margin of Error,±40
ZCTA5 79316,
    Estimate,"11,510"
    Margin of Error,±228
ZCTA5 79322,
    Estimate,"1,927"
    Margin of Error,±168
ZCTA5 79323,
    Estimate,"7,367"
    Margin of Error,±417
ZCTA5 79324,
    Estimate,67
    Margin of Error,±102
ZCTA5 79325,
    Estimate,"2,492"
    Margin of Error,±245
ZCTA5 79326,
    Estimate,153
    Margin of Error,±115
ZCTA5 79329,
    Estimate,"3,216"
    Margin of Error,±430
ZCTA5 79330,
    Estimate,316
    Margin of Error,±252
ZCTA5 79331,
    Estimate,"12,742"
    Margin of Error,±207
ZCTA5 79336,
    Estimate,"17,229"
    Margin of Error,±347
ZCTA5 79339,
    Estimate,"6,624"
    Margin of Error,±197
ZCTA5 79342,
    Estimate,535
    Margin of Error,±267
ZCTA5 79343,
    Estimate,"1,653"
    Margin of Error,±170
ZCTA5 79344,
    Estimate,95
    Margin of Error,±124
ZCTA5 79345,
    Estimate,920
    Margin of Error,±199
ZCTA5 79346,
    Estimate,"2,251"
    Margin of Error,±121
ZCTA5 79347,
    Estimate,"7,212"
    Margin of Error,±280
ZCTA5 79350,
    Estimate,339
    Margin of Error,±122
ZCTA5 79351,
    Estimate,"1,436"
    Margin of Error,±148
ZCTA5 79353,
    Estimate,54
    Margin of Error,±70
ZCTA5 79355,
    Estimate,"1,889"
    Margin of Error,±288
ZCTA5 79356,
    Estimate,"6,372"
    Margin of Error,±302
ZCTA5 79357,
    Estimate,"2,260"
    Margin of Error,±208
ZCTA5 79358,
    Estimate,"1,080"
    Margin of Error,±140
ZCTA5 79359,
    Estimate,"2,900"
    Margin of Error,±89
ZCTA5 79360,
    Estimate,"15,623"
    Margin of Error,±436
ZCTA5 79363,
    Estimate,"5,799"
    Margin of Error,±484
ZCTA5 79364,
    Estimate,"7,710"
    Margin of Error,±364
ZCTA5 79366,
    Estimate,"1,236"
    Margin of Error,±180
ZCTA5 79367,
    Estimate,756
    Margin of Error,±161
ZCTA5 79369,
    Estimate,138
    Margin of Error,±63
ZCTA5 79370,
    Estimate,"1,572"
    Margin of Error,±127
ZCTA5 79371,
    Estimate,"1,450"
    Margin of Error,±256
ZCTA5 79372,
    Estimate,"1,191"
    Margin of Error,±156
ZCTA5 79373,
    Estimate,"2,903"
    Margin of Error,±71
ZCTA5 79376,
    Estimate,49
    Margin of Error,±36
ZCTA5 79377,
    Estimate,255
    Margin of Error,±84
ZCTA5 79378,
    Estimate,290
    Margin of Error,±90
ZCTA5 79379,
    Estimate,619
    Margin of Error,±121
ZCTA5 79380,
    Estimate,173
    Margin of Error,±65
ZCTA5 79381,
    Estimate,"1,528"
    Margin of Error,±131
ZCTA5 79382,
    Estimate,"7,122"
    Margin of Error,±596
ZCTA5 79401,
    Estimate,"7,909"
    Margin of Error,±740
ZCTA5 79403,
    Estimate,"17,401"
    Margin of Error,"±1,425"
ZCTA5 79404,
    Estimate,"10,347"
    Margin of Error,±932
ZCTA5 79406,
    Estimate,"6,824"
    Margin of Error,±697
ZCTA5 79407,
    Estimate,"21,028"
    Margin of Error,"±1,290"
ZCTA5 79410,
    Estimate,"9,583"
    Margin of Error,±743
ZCTA5 79411,
    Estimate,"7,894"
    Margin of Error,±751
ZCTA5 79412,
    Estimate,"17,141"
    Margin of Error,"±1,120"
ZCTA5 79413,
    Estimate,"22,149"
    Margin of Error,±905
ZCTA5 79414,
    Estimate,"18,150"
    Margin of Error,±723
ZCTA5 79415,
    Estimate,"17,343"
    Margin of Error,"±1,057"
ZCTA5 79416,
    Estimate,"33,302"
    Margin of Error,"±1,613"
ZCTA5 79423,
    Estimate,"37,960"
    Margin of Error,"±1,191"
ZCTA5 79424,
    Estimate,"45,948"
    Margin of Error,"±1,378"
ZCTA5 79501,
    Estimate,"2,959"
    Margin of Error,±402
ZCTA5 79502,
    Estimate,984
    Margin of Error,±176
ZCTA5 79503,
    Estimate,195
    Margin of Error,±121
ZCTA5 79504,
    Estimate,"3,157"
    Margin of Error,±375
ZCTA5 79505,
    Estimate,314
    Margin of Error,±79
ZCTA5 79506,
    Estimate,679
    Margin of Error,±119
ZCTA5 79508,
    Estimate,"1,403"
    Margin of Error,±363
ZCTA5 79510,
    Estimate,"7,056"
    Margin of Error,±324
ZCTA5 79511,
    Estimate,"1,278"
    Margin of Error,±207
ZCTA5 79512,
    Estimate,"7,907"
    Margin of Error,±182
ZCTA5 79517,
    Estimate,239
    Margin of Error,±108
ZCTA5 79518,
    Estimate,51
    Margin of Error,±28
ZCTA5 79519,
    Estimate,52
    Margin of Error,±34
ZCTA5 79520,
    Estimate,"2,219"
    Margin of Error,±285
ZCTA5 79521,
    Estimate,"3,795"
    Margin of Error,±115
ZCTA5 79525,
    Estimate,"2,261"
    Margin of Error,±361
ZCTA5 79526,
    Estimate,835
    Margin of Error,±207
ZCTA5 79527,
    Estimate,183
    Margin of Error,±71
ZCTA5 79528,
    Estimate,619
    Margin of Error,±118
ZCTA5 79529,
    Estimate,"1,378"
    Margin of Error,±184
ZCTA5 79530,
    Estimate,428
    Margin of Error,±164
ZCTA5 79532,
    Estimate,700
    Margin of Error,±153
ZCTA5 79533,
    Estimate,347
    Margin of Error,±105
ZCTA5 79534,
    Estimate,59
    Margin of Error,±49
ZCTA5 79535,
    Estimate,134
    Margin of Error,±55
ZCTA5 79536,
    Estimate,"4,593"
    Margin of Error,±370
ZCTA5 79537,
    Estimate,35
    Margin of Error,±34
ZCTA5 79538,
    Estimate,210
    Margin of Error,±87
ZCTA5 79539,
    Estimate,142
    Margin of Error,±55
ZCTA5 79540,
    Estimate,51
    Margin of Error,±36
ZCTA5 79541,
    Estimate,"1,137"
    Margin of Error,±499
ZCTA5 79543,
    Estimate,"1,236"
    Margin of Error,±160
ZCTA5 79544,
    Estimate,496
    Margin of Error,±112
ZCTA5 79545,
    Estimate,"1,913"
    Margin of Error,±173
ZCTA5 79546,
    Estimate,"1,768"
    Margin of Error,±164
ZCTA5 79547,
    Estimate,771
    Margin of Error,±134
ZCTA5 79548,
    Estimate,123
    Margin of Error,±45
ZCTA5 79549,
    Estimate,"16,236"
    Margin of Error,±226
ZCTA5 79553,
    Estimate,"3,279"
    Margin of Error,±143
ZCTA5 79556,
    Estimate,"12,915"
    Margin of Error,±203
ZCTA5 79560,
    Estimate,145
    Margin of Error,±59
ZCTA5 79561,
    Estimate,736
    Margin of Error,±188
ZCTA5 79562,
    Estimate,"3,805"
    Margin of Error,±561
ZCTA5 79563,
    Estimate,"1,052"
    Margin of Error,±186
ZCTA5 79565,
    Estimate,223
    Margin of Error,±74
ZCTA5 79566,
    Estimate,231
    Margin of Error,±93
ZCTA5 79567,
    Estimate,"3,517"
    Margin of Error,±220
ZCTA5 79601,
    Estimate,"28,041"
    Margin of Error,"±1,177"
ZCTA5 79602,
    Estimate,"24,027"
    Margin of Error,"±1,128"
ZCTA5 79603,
    Estimate,"23,577"
    Margin of Error,±910
ZCTA5 79605,
    Estimate,"29,672"
    Margin of Error,"±1,317"
ZCTA5 79606,
    Estimate,"23,929"
    Margin of Error,"±1,292"
ZCTA5 79607,
    Estimate,"3,309"
    Margin of Error,±361
ZCTA5 79699,
    Estimate,124
    Margin of Error,±72
ZCTA5 79701,
    Estimate,"29,315"
    Margin of Error,"±1,387"
ZCTA5 79703,
    Estimate,"23,083"
    Margin of Error,"±1,058"
ZCTA5 79705,
    Estimate,"39,818"
    Margin of Error,"±1,689"
ZCTA5 79706,
    Estimate,"25,344"
    Margin of Error,"±1,046"
ZCTA5 79707,
    Estimate,"38,489"
    Margin of Error,"±1,661"
ZCTA5 79713,
    Estimate,339
    Margin of Error,±101
ZCTA5 79714,
    Estimate,"17,577"
    Margin of Error,*****
ZCTA5 79718,
    Estimate,894
    Margin of Error,±232
ZCTA5 79719,
    Estimate,631
    Margin of Error,±174
ZCTA5 79720,
    Estimate,"35,231"
    Margin of Error,±297
ZCTA5 79730,
    Estimate,348
    Margin of Error,±182
ZCTA5 79731,
    Estimate,"4,767"
    Margin of Error,±76
ZCTA5 79733,
    Estimate,198
    Margin of Error,±98
ZCTA5 79734,
    Estimate,"2,129"
    Margin of Error,±53
ZCTA5 79735,
    Estimate,"13,383"
    Margin of Error,±337
ZCTA5 79738,
    Estimate,265
    Margin of Error,±67
ZCTA5 79739,
    Estimate,"1,149"
    Margin of Error,±164
ZCTA5 79741,
    Estimate,212
    Margin of Error,±85
ZCTA5 79742,
    Estimate,494
    Margin of Error,±115
ZCTA5 79743,
    Estimate,384
    Margin of Error,±136
ZCTA5 79744,
    Estimate,"1,466"
    Margin of Error,±261
ZCTA5 79745,
    Estimate,"6,842"
    Margin of Error,±161
ZCTA5 79748,
    Estimate,178
    Margin of Error,±90
ZCTA5 79749,
    Estimate,345
    Margin of Error,±127
ZCTA5 79752,
    Estimate,"2,473"
    Margin of Error,±141
ZCTA5 79754,
    Estimate,59
    Margin of Error,±26
ZCTA5 79755,
    Estimate,188
    Margin of Error,±88
ZCTA5 79756,
    Estimate,"9,622"
    Margin of Error,±215
ZCTA5 79758,
    Estimate,"2,137"
    Margin of Error,±633
ZCTA5 79759,
    Estimate,16
    Margin of Error,±26
ZCTA5 79761,
    Estimate,"33,922"
    Margin of Error,"±1,129"
ZCTA5 79762,
    Estimate,"44,014"
    Margin of Error,"±1,439"
ZCTA5 79763,
    Estimate,"37,282"
    Margin of Error,"±1,480"
ZCTA5 79764,
    Estimate,"22,105"
    Margin of Error,"±1,177"
ZCTA5 79765,
    Estimate,"13,451"
    Margin of Error,"±1,139"
ZCTA5 79766,
    Estimate,"6,519"
    Margin of Error,±815
ZCTA5 79770,
    Estimate,56
    Margin of Error,±88
ZCTA5 79772,
    Estimate,"13,569"
    Margin of Error,±281
ZCTA5 79777,
    Estimate,248
    Margin of Error,±146
ZCTA5 79778,
    Estimate,903
    Margin of Error,±149
ZCTA5 79780,
    Estimate,179
    Margin of Error,±90
ZCTA5 79781,
    Estimate,350
    Margin of Error,±180
ZCTA5 79782,
    Estimate,"4,521"
    Margin of Error,±244
ZCTA5 79783,
    Estimate,305
    Margin of Error,±128
ZCTA5 79785,
    Estimate,114
    Margin of Error,±84
ZCTA5 79788,
    Estimate,469
    Margin of Error,±98
ZCTA5 79789,
    Estimate,908
    Margin of Error,±158
ZCTA5 79821,
    Estimate,"7,269"
    Margin of Error,±330
ZCTA5 79830,
    Estimate,"7,802"
    Margin of Error,±271
ZCTA5 79831,
    Estimate,14
    Margin of Error,±18
ZCTA5 79834,
    Estimate,173
    Margin of Error,±69
ZCTA5 79835,
    Estimate,"11,835"
    Margin of Error,±951
ZCTA5 79836,
    Estimate,"5,889"
    Margin of Error,±672
ZCTA5 79837,
    Estimate,456
    Margin of Error,±190
ZCTA5 79838,
    Estimate,"6,719"
    Margin of Error,±746
ZCTA5 79839,
    Estimate,"1,748"
    Margin of Error,±254
ZCTA5 79842,
    Estimate,533
    Margin of Error,±143
ZCTA5 79843,
    Estimate,"2,298"
    Margin of Error,±247
ZCTA5 79845,
    Estimate,"4,785"
    Margin of Error,±243
ZCTA5 79846,
    Estimate,93
    Margin of Error,±115
ZCTA5 79847,
    Estimate,100
    Margin of Error,±64
ZCTA5 79848,
    Estimate,662
    Margin of Error,±141
ZCTA5 79849,
    Estimate,"12,452"
    Margin of Error,±728
ZCTA5 79851,
    Estimate,"1,227"
    Margin of Error,±263
ZCTA5 79852,
    Estimate,698
    Margin of Error,±182
ZCTA5 79853,
    Estimate,"2,912"
    Margin of Error,±370
ZCTA5 79854,
    Estimate,109
    Margin of Error,±64
ZCTA5 79855,
    Estimate,"2,208"
    Margin of Error,±58
ZCTA5 79901,
    Estimate,"10,284"
    Margin of Error,±677
ZCTA5 79902,
    Estimate,"20,123"
    Margin of Error,±959
ZCTA5 79903,
    Estimate,"16,495"
    Margin of Error,"±1,293"
ZCTA5 79904,
    Estimate,"34,098"
    Margin of Error,"±1,615"
ZCTA5 79905,
    Estimate,"23,108"
    Margin of Error,"±1,362"
ZCTA5 79906,
    Estimate,"5,125"
    Margin of Error,±569
ZCTA5 79907,
    Estimate,"53,505"
    Margin of Error,"±1,982"
ZCTA5 79908,
    Estimate,"5,299"
    Margin of Error,±498
ZCTA5 79911,
    Estimate,"4,474"
    Margin of Error,±840
ZCTA5 79912,
    Estimate,"81,159"
    Margin of Error,"±2,066"
ZCTA5 79915,
    Estimate,"35,622"
    Margin of Error,"±1,299"
ZCTA5 79916,
    Estimate,"3,074"
    Margin of Error,±416
ZCTA5 79920,
    Estimate,5
    Margin of Error,±9
ZCTA5 79922,
    Estimate,"8,528"
    Margin of Error,±702
ZCTA5 79924,
    Estimate,"59,587"
    Margin of Error,"±1,677"
ZCTA5 79925,
    Estimate,"39,455"
    Margin of Error,"±1,730"
ZCTA5 79927,
    Estimate,"41,162"
    Margin of Error,±923
ZCTA5 79928,
    Estimate,"56,851"
    Margin of Error,"±2,141"
ZCTA5 79930,
    Estimate,"28,324"
    Margin of Error,"±1,859"
ZCTA5 79932,
    Estimate,"28,345"
    Margin of Error,"±1,256"
ZCTA5 79934,
    Estimate,"25,846"
    Margin of Error,"±1,082"
ZCTA5 79935,
    Estimate,"18,166"
    Margin of Error,"±1,033"
ZCTA5 79936,
    Estimate,"111,918"
    Margin of Error,"±2,286"
ZCTA5 79938,
    Estimate,"77,487"
    Margin of Error,"±2,605"
ZCTA5 79942,
    Estimate,19
    Margin of Error,±33
ZCTA5 88063,
    Estimate,"13,310"
    Margin of Error,±639
ZCTA5 88220,
    Estimate,"35,488"
    Margin of Error,±813
ZCTA5 88430,
    Estimate,61
    Margin of Error,±42
