Label (Grouping),Total
    Estimate,"3,964"
    Margin of Error,±61
ZCTA5 79015,
    Estimate,"21,925"
    Margin of Error,±802
ZCTA5 79016,
    Estimate,147
    Margin of Error,±121
ZCTA5 79018,
    Estimate,307
    Margin of Error,±109
ZCTA5 79019,
    Estimate,"1,871"
    Margin of Error,±106
ZCTA5 79021,
    Estimate,183
    Margin of Error,±71
ZCTA5 79022,
    Estimate,"11,400"
    Margin of Error,±235
ZCTA5 79024,
    Estimate,380
    Margin of Error,±88
ZCTA5 79025,
    Estimate,20
    Margin of Error,±23
ZCTA5 79027,
    Estimate,"4,794"
    Margin of Error,±191
ZCTA5 79029,
    Estimate,"15,584"
    Margin of Error,±418
ZCTA5 79031,
    Estimate,"1,377"
    Margin of Error,±198
ZCTA5 79032,
    Estimate,98
    Margin of Error,±63
ZCTA5 79033,
    Estimate,47
    Margin of Error,±41
ZCTA5 79034,
    Estimate,535
    Margin of Error,±90
ZCTA5 79035,
    Estimate,"5,307"
    Margin of Error,±264
ZCTA5 79036,
    Estimate,"5,184"
    Margin of Error,±455
ZCTA5 79039,
    Estimate,965
    Margin of Error,±209
ZCTA5 79040,
    Estimate,"1,962"
    Margin of Error,±290
ZCTA5 79041,
    Estimate,"2,754"
    Margin of Error,±282
ZCTA5 79042,
    Estimate,"1,200"
    Margin of Error,±186
ZCTA5 79043,
    Estimate,"1,514"
    Margin of Error,±216
ZCTA5 79044,
    Estimate,646
    Margin of Error,±165
ZCTA5 79045,
    Estimate,"18,847"
    Margin of Error,±239
ZCTA5 79046,
    Estimate,712
    Margin of Error,±132
ZCTA5 79051,
    Estimate,0
    Margin of Error,±14
ZCTA5 79052,
    Estimate,"1,318"
    Margin of Error,±175
ZCTA5 79053,
    Estimate,97
    Margin of Error,±49
ZCTA5 79054,
    Estimate,676
    Margin of Error,±183
ZCTA5 79056,
    Estimate,56
    Margin of Error,±17
ZCTA5 79057,
    Estimate,"1,254"
    Margin of Error,±218
ZCTA5 79058,
    Estimate,0
    Margin of Error,±14
ZCTA5 79059,
    Estimate,671
    Margin of Error,±86
ZCTA5 79061,
    Estimate,375
    Margin of Error,±128
ZCTA5 79062,
    Estimate,180
    Margin of Error,±92
ZCTA5 79063,
    Estimate,768
    Margin of Error,±155
ZCTA5 79064,
    Estimate,"2,495"
    Margin of Error,±250
ZCTA5 79065,
    Estimate,"20,606"
    Margin of Error,±325
ZCTA5 79068,
    Estimate,"3,489"
    Margin of Error,±251
ZCTA5 79070,
    Estimate,"9,851"
    Margin of Error,±126
ZCTA5 79072,
    Estimate,"26,629"
    Margin of Error,±489
ZCTA5 79078,
    Estimate,217
    Margin of Error,±99
ZCTA5 79079,
    Estimate,"2,617"
    Margin of Error,±212
ZCTA5 79080,
    Estimate,461
    Margin of Error,±85
ZCTA5 79081,
    Estimate,"3,918"
    Margin of Error,±256
ZCTA5 79082,
    Estimate,218
    Margin of Error,±95
ZCTA5 79083,
    Estimate,"1,923"
    Margin of Error,±271
ZCTA5 79084,
    Estimate,"2,123"
    Margin of Error,±174
ZCTA5 79085,
    Estimate,18
    Margin of Error,±21
ZCTA5 79086,
    Estimate,"2,228"
    Margin of Error,±398
ZCTA5 79087,
    Estimate,629
    Margin of Error,±138
ZCTA5 79088,
    Estimate,"5,394"
    Margin of Error,±159
ZCTA5 79091,
    Estimate,77
    Margin of Error,±88
ZCTA5 79092,
    Estimate,"1,148"
    Margin of Error,±206
ZCTA5 79093,
    Estimate,102
    Margin of Error,±79
ZCTA5 79094,
    Estimate,14
    Margin of Error,±11
ZCTA5 79095,
    Estimate,"2,657"
    Margin of Error,±140
ZCTA5 79096,
    Estimate,"2,071"
    Margin of Error,±221
ZCTA5 79097,
    Estimate,863
    Margin of Error,±192
ZCTA5 79098,
    Estimate,484
    Margin of Error,±160
ZCTA5 79101,
    Estimate,"1,851"
    Margin of Error,±293
ZCTA5 79102,
    Estimate,"9,878"
    Margin of Error,±795
ZCTA5 79103,
    Estimate,"10,869"
    Margin of Error,±617
ZCTA5 79104,
    Estimate,"7,019"
    Margin of Error,±603
ZCTA5 79105,
    Estimate,0
    Margin of Error,±14
ZCTA5 79106,
    Estimate,"27,268"
    Margin of Error,"±1,198"
ZCTA5 79107,
    Estimate,"34,935"
    Margin of Error,"±1,110"
ZCTA5 79108,
    Estimate,"16,112"
    Margin of Error,±774
ZCTA5 79109,
    Estimate,"44,600"
    Margin of Error,"±1,063"
ZCTA5 79110,
    Estimate,"19,158"
    Margin of Error,±880
ZCTA5 79111,
    Estimate,"2,108"
    Margin of Error,±371
ZCTA5 79118,
    Estimate,"23,381"
    Margin of Error,±971
ZCTA5 79119,
    Estimate,"17,524"
    Margin of Error,±924
ZCTA5 79121,
    Estimate,"6,002"
    Margin of Error,±540
ZCTA5 79124,
    Estimate,"8,800"
    Margin of Error,±695
ZCTA5 79201,
    Estimate,"7,288"
    Margin of Error,±48
ZCTA5 79220,
    Estimate,208
    Margin of Error,±75
ZCTA5 79225,
    Estimate,"1,069"
    Margin of Error,±208
ZCTA5 79226,
    Estimate,"2,861"
    Margin of Error,±125
ZCTA5 79227,
    Estimate,"1,302"
    Margin of Error,±139
ZCTA5 79229,
    Estimate,411
    Margin of Error,±100
ZCTA5 79230,
    Estimate,179
    Margin of Error,±129
ZCTA5 79231,
    Estimate,117
    Margin of Error,±162
ZCTA5 79233,
    Estimate,145
    Margin of Error,±56
ZCTA5 79234,
    Estimate,26
    Margin of Error,±18
ZCTA5 79235,
    Estimate,"3,298"
    Margin of Error,±176
ZCTA5 79236,
    Estimate,218
    Margin of Error,±85
ZCTA5 79237,
    Estimate,417
    Margin of Error,±94
ZCTA5 79239,
    Estimate,181
    Margin of Error,±66
ZCTA5 79240,
    Estimate,81
    Margin of Error,±60
ZCTA5 79241,
    Estimate,"2,270"
    Margin of Error,±208
ZCTA5 79243,
    Estimate,53
    Margin of Error,±44
ZCTA5 79244,
    Estimate,870
    Margin of Error,±154
ZCTA5 79245,
    Estimate,"2,346"
    Margin of Error,±136
ZCTA5 79247,
    Estimate,64
    Margin of Error,±61
ZCTA5 79248,
    Estimate,"1,621"
    Margin of Error,±202
ZCTA5 79250,
    Estimate,"1,401"
    Margin of Error,±209
ZCTA5 79251,
    Estimate,13
    Margin of Error,±13
ZCTA5 79252,
    Estimate,"2,954"
    Margin of Error,±195
ZCTA5 79255,
    Estimate,664
    Margin of Error,±154
ZCTA5 79256,
    Estimate,290
    Margin of Error,±79
ZCTA5 79257,
    Estimate,822
    Margin of Error,±126
ZCTA5 79258,
    Estimate,49
    Margin of Error,±57
ZCTA5 79259,
    Estimate,35
    Margin of Error,±38
ZCTA5 79261,
    Estimate,370
    Margin of Error,±99
ZCTA5 79311,
    Estimate,"3,415"
    Margin of Error,±369
ZCTA5 79312,
    Estimate,978
    Margin of Error,±203
ZCTA5 79313,
    Estimate,"1,528"
    Margin of Error,±209
ZCTA5 79314,
    Estimate,40
    Margin of Error,±33
ZCTA5 79316,
    Estimate,"11,310"
    Margin of Error,±229
ZCTA5 79322,
    Estimate,"2,022"
    Margin of Error,±188
ZCTA5 79323,
    Estimate,"7,252"
    Margin of Error,±417
ZCTA5 79324,
    Estimate,42
    Margin of Error,±50
ZCTA5 79325,
    Estimate,"2,184"
    Margin of Error,±303
ZCTA5 79326,
    Estimate,59
    Margin of Error,±53
ZCTA5 79329,
    Estimate,"3,112"
    Margin of Error,±348
ZCTA5 79330,
    Estimate,139
    Margin of Error,±133
ZCTA5 79331,
    Estimate,"12,426"
    Margin of Error,±192
ZCTA5 79336,
    Estimate,"17,270"
    Margin of Error,±342
ZCTA5 79339,
    Estimate,"6,617"
    Margin of Error,±206
ZCTA5 79342,
    Estimate,516
    Margin of Error,±248
ZCTA5 79343,
    Estimate,"1,700"
    Margin of Error,±230
ZCTA5 79344,
    Estimate,161
    Margin of Error,±155
ZCTA5 79345,
    Estimate,990
    Margin of Error,±214
ZCTA5 79346,
    Estimate,"2,225"
    Margin of Error,±142
ZCTA5 79347,
    Estimate,"7,202"
    Margin of Error,±303
ZCTA5 79350,
    Estimate,401
    Margin of Error,±171
ZCTA5 79351,
    Estimate,"1,414"
    Margin of Error,±153
ZCTA5 79353,
    Estimate,10
    Margin of Error,±9
ZCTA5 79355,
    Estimate,"1,877"
    Margin of Error,±290
ZCTA5 79356,
    Estimate,"5,893"
    Margin of Error,±227
ZCTA5 79357,
    Estimate,"2,123"
    Margin of Error,±197
ZCTA5 79358,
    Estimate,"1,109"
    Margin of Error,±161
ZCTA5 79359,
    Estimate,"3,025"
    Margin of Error,±104
ZCTA5 79360,
    Estimate,"16,666"
    Margin of Error,±407
ZCTA5 79363,
    Estimate,"5,678"
    Margin of Error,±473
ZCTA5 79364,
    Estimate,"7,630"
    Margin of Error,±374
ZCTA5 79366,
    Estimate,"1,056"
    Margin of Error,±181
ZCTA5 79367,
    Estimate,777
    Margin of Error,±181
ZCTA5 79369,
    Estimate,93
    Margin of Error,±60
ZCTA5 79370,
    Estimate,"1,594"
    Margin of Error,±138
ZCTA5 79371,
    Estimate,"1,399"
    Margin of Error,±259
ZCTA5 79372,
    Estimate,"1,229"
    Margin of Error,±144
ZCTA5 79373,
    Estimate,"2,924"
    Margin of Error,±87
ZCTA5 79376,
    Estimate,14
    Margin of Error,±17
ZCTA5 79377,
    Estimate,269
    Margin of Error,±86
ZCTA5 79378,
    Estimate,196
    Margin of Error,±74
ZCTA5 79379,
    Estimate,622
    Margin of Error,±145
ZCTA5 79380,
    Estimate,80
    Margin of Error,±36
ZCTA5 79381,
    Estimate,"1,548"
    Margin of Error,±137
ZCTA5 79382,
    Estimate,"8,149"
    Margin of Error,±680
ZCTA5 79401,
    Estimate,"7,912"
    Margin of Error,±648
ZCTA5 79403,
    Estimate,"17,926"
    Margin of Error,"±1,073"
ZCTA5 79404,
    Estimate,"10,094"
    Margin of Error,"±1,046"
ZCTA5 79406,
    Estimate,"7,017"
    Margin of Error,±919
ZCTA5 79407,
    Estimate,"22,807"
    Margin of Error,"±1,477"
ZCTA5 79410,
    Estimate,"10,166"
    Margin of Error,±665
ZCTA5 79411,
    Estimate,"7,012"
    Margin of Error,±803
ZCTA5 79412,
    Estimate,"16,554"
    Margin of Error,"±1,052"
ZCTA5 79413,
    Estimate,"21,821"
    Margin of Error,"±1,061"
ZCTA5 79414,
    Estimate,"18,731"
    Margin of Error,±948
ZCTA5 79415,
    Estimate,"17,939"
    Margin of Error,±821
ZCTA5 79416,
    Estimate,"34,124"
    Margin of Error,"±1,826"
ZCTA5 79423,
    Estimate,"40,303"
    Margin of Error,"±1,453"
ZCTA5 79424,
    Estimate,"46,933"
    Margin of Error,"±1,338"
ZCTA5 79501,
    Estimate,"2,659"
    Margin of Error,±326
ZCTA5 79502,
    Estimate,"1,305"
    Margin of Error,±125
ZCTA5 79503,
    Estimate,85
    Margin of Error,±37
ZCTA5 79504,
    Estimate,"3,366"
    Margin of Error,±315
ZCTA5 79505,
    Estimate,244
    Margin of Error,±90
ZCTA5 79506,
    Estimate,626
    Margin of Error,±93
ZCTA5 79508,
    Estimate,"1,470"
    Margin of Error,±373
ZCTA5 79510,
    Estimate,"7,573"
    Margin of Error,±349
ZCTA5 79511,
    Estimate,"1,183"
    Margin of Error,±201
ZCTA5 79512,
    Estimate,"7,456"
    Margin of Error,±296
ZCTA5 79517,
    Estimate,164
    Margin of Error,±68
ZCTA5 79518,
    Estimate,48
    Margin of Error,±33
ZCTA5 79519,
    Estimate,41
    Margin of Error,±25
ZCTA5 79520,
    Estimate,"2,121"
    Margin of Error,±289
ZCTA5 79521,
    Estimate,"3,611"
    Margin of Error,±93
ZCTA5 79525,
    Estimate,"2,498"
    Margin of Error,±354
ZCTA5 79526,
    Estimate,837
    Margin of Error,±212
ZCTA5 79527,
    Estimate,263
    Margin of Error,±98
ZCTA5 79528,
    Estimate,587
    Margin of Error,±105
ZCTA5 79529,
    Estimate,"1,480"
    Margin of Error,±154
ZCTA5 79530,
    Estimate,538
    Margin of Error,±241
ZCTA5 79532,
    Estimate,826
    Margin of Error,±260
ZCTA5 79533,
    Estimate,385
    Margin of Error,±135
ZCTA5 79534,
    Estimate,125
    Margin of Error,±58
ZCTA5 79535,
    Estimate,179
    Margin of Error,±63
ZCTA5 79536,
    Estimate,"5,258"
    Margin of Error,±518
ZCTA5 79537,
    Estimate,35
    Margin of Error,±31
ZCTA5 79538,
    Estimate,325
    Margin of Error,±108
ZCTA5 79539,
    Estimate,223
    Margin of Error,±74
ZCTA5 79540,
    Estimate,121
    Margin of Error,±57
ZCTA5 79541,
    Estimate,973
    Margin of Error,±447
ZCTA5 79543,
    Estimate,"1,298"
    Margin of Error,±192
ZCTA5 79544,
    Estimate,676
    Margin of Error,±147
ZCTA5 79545,
    Estimate,"1,774"
    Margin of Error,±169
ZCTA5 79546,
    Estimate,"1,794"
    Margin of Error,±177
ZCTA5 79547,
    Estimate,642
    Margin of Error,±115
ZCTA5 79548,
    Estimate,203
    Margin of Error,±56
ZCTA5 79549,
    Estimate,"15,943"
    Margin of Error,±258
ZCTA5 79553,
    Estimate,"3,270"
    Margin of Error,±146
ZCTA5 79556,
    Estimate,"12,833"
    Margin of Error,±181
ZCTA5 79560,
    Estimate,172
    Margin of Error,±77
ZCTA5 79561,
    Estimate,615
    Margin of Error,±184
ZCTA5 79562,
    Estimate,"3,371"
    Margin of Error,±485
ZCTA5 79563,
    Estimate,"1,074"
    Margin of Error,±177
ZCTA5 79565,
    Estimate,292
    Margin of Error,±130
ZCTA5 79566,
    Estimate,247
    Margin of Error,±101
ZCTA5 79567,
    Estimate,"3,432"
    Margin of Error,±221
ZCTA5 79601,
    Estimate,"27,507"
    Margin of Error,"±1,215"
ZCTA5 79602,
    Estimate,"24,876"
    Margin of Error,"±1,287"
ZCTA5 79603,
    Estimate,"23,454"
    Margin of Error,"±1,186"
ZCTA5 79605,
    Estimate,"29,732"
    Margin of Error,"±1,460"
ZCTA5 79606,
    Estimate,"25,053"
    Margin of Error,"±1,032"
ZCTA5 79607,
    Estimate,"3,308"
    Margin of Error,±303
ZCTA5 79699,
    Estimate,115
    Margin of Error,±46
ZCTA5 79701,
    Estimate,"32,219"
    Margin of Error,"±1,615"
ZCTA5 79703,
    Estimate,"23,834"
    Margin of Error,"±1,622"
ZCTA5 79705,
    Estimate,"41,933"
    Margin of Error,"±2,125"
ZCTA5 79706,
    Estimate,"25,657"
    Margin of Error,"±1,583"
ZCTA5 79707,
    Estimate,"39,921"
    Margin of Error,"±1,815"
ZCTA5 79713,
    Estimate,493
    Margin of Error,±134
ZCTA5 79714,
    Estimate,"18,036"
    Margin of Error,*****
ZCTA5 79718,
    Estimate,"1,169"
    Margin of Error,±308
ZCTA5 79719,
    Estimate,589
    Margin of Error,±168
ZCTA5 79720,
    Estimate,"35,025"
    Margin of Error,±278
ZCTA5 79730,
    Estimate,157
    Margin of Error,±97
ZCTA5 79731,
    Estimate,"4,772"
    Margin of Error,±54
ZCTA5 79733,
    Estimate,169
    Margin of Error,±65
ZCTA5 79734,
    Estimate,"2,145"
    Margin of Error,±76
ZCTA5 79735,
    Estimate,"13,915"
    Margin of Error,±308
ZCTA5 79738,
    Estimate,234
    Margin of Error,±81
ZCTA5 79739,
    Estimate,"1,322"
    Margin of Error,±227
ZCTA5 79741,
    Estimate,222
    Margin of Error,±119
ZCTA5 79742,
    Estimate,526
    Margin of Error,±151
ZCTA5 79743,
    Estimate,328
    Margin of Error,±125
ZCTA5 79744,
    Estimate,"1,255"
    Margin of Error,±268
ZCTA5 79745,
    Estimate,"6,984"
    Margin of Error,±184
ZCTA5 79748,
    Estimate,298
    Margin of Error,±161
ZCTA5 79749,
    Estimate,366
    Margin of Error,±141
ZCTA5 79752,
    Estimate,"2,467"
    Margin of Error,±189
ZCTA5 79754,
    Estimate,98
    Margin of Error,±48
ZCTA5 79755,
    Estimate,124
    Margin of Error,±57
ZCTA5 79756,
    Estimate,"9,565"
    Margin of Error,±304
ZCTA5 79758,
    Estimate,"2,403"
    Margin of Error,±698
ZCTA5 79759,
    Estimate,0
    Margin of Error,±14
ZCTA5 79761,
    Estimate,"33,602"
    Margin of Error,"±1,438"
ZCTA5 79762,
    Estimate,"43,812"
    Margin of Error,"±1,463"
ZCTA5 79763,
    Estimate,"38,833"
    Margin of Error,"±1,703"
ZCTA5 79764,
    Estimate,"22,172"
    Margin of Error,"±1,334"
ZCTA5 79765,
    Estimate,"16,486"
    Margin of Error,"±1,046"
ZCTA5 79766,
    Estimate,"7,694"
    Margin of Error,"±1,107"
ZCTA5 79770,
    Estimate,0
    Margin of Error,±14
ZCTA5 79772,
    Estimate,"14,029"
    Margin of Error,±364
ZCTA5 79777,
    Estimate,293
    Margin of Error,±214
ZCTA5 79778,
    Estimate,"1,056"
    Margin of Error,±183
ZCTA5 79780,
    Estimate,173
    Margin of Error,±109
ZCTA5 79781,
    Estimate,263
    Margin of Error,±188
ZCTA5 79782,
    Estimate,"4,497"
    Margin of Error,±258
ZCTA5 79783,
    Estimate,321
    Margin of Error,±122
ZCTA5 79785,
    Estimate,121
    Margin of Error,±108
ZCTA5 79788,
    Estimate,685
    Margin of Error,±209
ZCTA5 79789,
    Estimate,824
    Margin of Error,±191
ZCTA5 79821,
    Estimate,"7,136"
    Margin of Error,±434
ZCTA5 79830,
    Estimate,"7,860"
    Margin of Error,±325
ZCTA5 79831,
    Estimate,4
    Margin of Error,±7
ZCTA5 79834,
    Estimate,233
    Margin of Error,±91
ZCTA5 79835,
    Estimate,"11,184"
    Margin of Error,"±1,082"
ZCTA5 79836,
    Estimate,"5,891"
    Margin of Error,±698
ZCTA5 79837,
    Estimate,322
    Margin of Error,±162
ZCTA5 79838,
    Estimate,"6,171"
    Margin of Error,±738
ZCTA5 79839,
    Estimate,"2,141"
    Margin of Error,±317
ZCTA5 79842,
    Estimate,425
    Margin of Error,±171
ZCTA5 79843,
    Estimate,"2,456"
    Margin of Error,±233
ZCTA5 79845,
    Estimate,"4,384"
    Margin of Error,±205
ZCTA5 79846,
    Estimate,121
    Margin of Error,±160
ZCTA5 79847,
    Estimate,153
    Margin of Error,±146
ZCTA5 79848,
    Estimate,823
    Margin of Error,±210
ZCTA5 79849,
    Estimate,"12,157"
    Margin of Error,±586
ZCTA5 79851,
    Estimate,"1,576"
    Margin of Error,±366
ZCTA5 79852,
    Estimate,709
    Margin of Error,±203
ZCTA5 79853,
    Estimate,"2,621"
    Margin of Error,±360
ZCTA5 79854,
    Estimate,90
    Margin of Error,±77
ZCTA5 79855,
    Estimate,"2,108"
    Margin of Error,±138
ZCTA5 79901,
    Estimate,"9,590"
    Margin of Error,±765
ZCTA5 79902,
    Estimate,"20,496"
    Margin of Error,"±1,173"
ZCTA5 79903,
    Estimate,"15,995"
    Margin of Error,"±1,173"
ZCTA5 79904,
    Estimate,"33,428"
    Margin of Error,"±1,347"
ZCTA5 79905,
    Estimate,"21,599"
    Margin of Error,"±1,201"
ZCTA5 79906,
    Estimate,"5,295"
    Margin of Error,±485
ZCTA5 79907,
    Estimate,"53,174"
    Margin of Error,"±1,755"
ZCTA5 79908,
    Estimate,"6,422"
    Margin of Error,±528
ZCTA5 79911,
    Estimate,"5,794"
    Margin of Error,±886
ZCTA5 79912,
    Estimate,"78,267"
    Margin of Error,"±2,492"
ZCTA5 79915,
    Estimate,"36,412"
    Margin of Error,"±1,539"
ZCTA5 79916,
    Estimate,"2,979"
    Margin of Error,±393
ZCTA5 79920,
    Estimate,8
    Margin of Error,±7
ZCTA5 79922,
    Estimate,"7,932"
    Margin of Error,±487
ZCTA5 79924,
    Estimate,"59,648"
    Margin of Error,"±1,869"
ZCTA5 79925,
    Estimate,"39,616"
    Margin of Error,"±1,623"
ZCTA5 79927,
    Estimate,"40,747"
    Margin of Error,"±1,175"
ZCTA5 79928,
    Estimate,"57,219"
    Margin of Error,"±2,146"
ZCTA5 79930,
    Estimate,"28,277"
    Margin of Error,"±1,777"
ZCTA5 79932,
    Estimate,"28,243"
    Margin of Error,"±1,159"
ZCTA5 79934,
    Estimate,"26,445"
    Margin of Error,"±1,415"
ZCTA5 79935,
    Estimate,"17,850"
    Margin of Error,±921
ZCTA5 79936,
    Estimate,"111,620"
    Margin of Error,"±2,236"
ZCTA5 79938,
    Estimate,"84,237"
    Margin of Error,"±2,709"
ZCTA5 79942,
    Estimate,30
    Margin of Error,±46
ZCTA5 88063,
    Estimate,"14,044"
    Margin of Error,±614
ZCTA5 88220,
    Estimate,"37,329"
    Margin of Error,±683
ZCTA5 88430,
    Estimate,98
    Margin of Error,±56
